Attribute,Cluster ID
hcp_footnote,1
peoc_assessed_footnote,1
peoc_assessed_footnote,1
peoc_assessed_footnote,1
hbips_6_overall_footnote,1
hbips_5_overall_footnote,1
hbips_3_overall_footnote,1
tob_2_footnote,1
state,1
hbips_3_overall_rate_per_1000,1
hie_response,1
ehr_use_footnote,1
ehr_use_footnote,1
ehr_use_footnote,1
tob_1_footnote,1
tob_2a_footnote,1
imm_2_footnote,1
hbips_7_overall_footnote,1
fuh_30_footnote,1
hbips_2_overall_footnote,1
sub_1_footnote,1
hbips_2_overall_rate_per_1000,1
fuh_7_footnote,1
hie_footnote,1
hie_footnote,1
hie_footnote,1
peoc_assessed_response,1
hbips_6_overall_percentage_of_total,2
fuh_7_percentage,2
hbips_7_overall_percentage_of_total,2
imm_2_percentage,2
hbips_5_overall_percentage_of_total,2
tob_2_percentage,2
fuh_30_percentage,2
sub_1_percentage,2
tob_1_percentage,2
tob_2a_percentage,2
fuh_7_numerator,3
hbips_5_overall_num,3
fuh_7_denominator,3
fuh_30_numerator,3
fuh_30_denominator,3
ehr_use_measure_description,5
hbips_5_measure_description,5
imm_2_measure_description,5
tob_2_2a_measure_desc,5
hospital_name,5
hbips_2_measure_description,5
ehr_use_response,5
hbips_3_measure_description,5
hcp_measure_description,5
sub_1_measure_description,5
sub_1_measure_description,5
start_date,5
start_date,5
start_date,5
start_date,5
start_date,5
start_date,5
end_date,5
end_date,5
end_date,5
end_date,5
end_date,5
end_date,5
city,5
hbips_6_measure_description,5
country_name,5
flu_season_start_date,5
flu_season_start_date,5
flu_season_start_date,5
flu_season_start_date,5
flu_season_start_date,5
flu_season_start_date,5
fuh_measure_start_date,5
fuh_measure_start_date,5
fuh_measure_start_date,5
fuh_measure_start_date,5
fuh_measure_start_date,5
fuh_measure_start_date,5
hie_measure_description,5
fuh_measure_end_date,5
fuh_measure_end_date,5
fuh_measure_end_date,5
fuh_measure_end_date,5
fuh_measure_end_date,5
fuh_measure_end_date,5
flu_season_end_date,5
flu_season_end_date,5
flu_season_end_date,5
flu_season_end_date,5
flu_season_end_date,5
flu_season_end_date,5
hbips_7_measure_description,5
peoc_measure_description,5
tob_1_measure_description,5
tob_1_measure_description,5
address,5
hbips_6_overall_num,6
hbips_3_overall_num,6
hcp_denominator,6
imm_2_denominator,6
tob_1_denominator,6
hbips_7_overall_num,6
imm_2_numerator,6
tob_2_2a_denominator,6
tob_2_numerator,6
sub_1_numerator,6
tob_2_2a__denominator,6
hbips_2_overall_num,6
hcp_numerator,6
sub_1_denominator,6
tob_2a_numerator,6
tob_1_numerator,6
hbips_5_overall_den,6
hbips_6_overall_den,6
hbips_7_overall_den,6
hcp_percentage,7
fuh_measure_description,8
hbips_3_overall_den,9
hbips_2_overall_den,9
zip_code,12
provider_number,13
