Attribute,Cluster ID
hbips_3_overall_rate_per_1000,0
hie_response,0
peoc_assessed_response,0
hbips_2_overall_rate_per_1000,1
imm_2_measure_description,2
ehr_use_response,2
hbips_3_measure_description,2
sub_1_measure_description,2
sub_1_measure_description,2
tob_1_measure_description,2
tob_1_measure_description,2
address,2
ehr_use_measure_description,3
hospital_name,3
hbips_2_measure_description,3
peoc_measure_description,3
hcp_measure_description,4
hbips_6_measure_description,4
hbips_6_overall_percentage_of_total,5
hbips_7_overall_percentage_of_total,5
imm_2_percentage,5
hbips_5_overall_percentage_of_total,5
state,5
tob_2_percentage,5
fuh_30_percentage,5
sub_1_percentage,5
tob_1_percentage,5
tob_2a_percentage,5
country_name,6
start_date,7
start_date,7
start_date,7
start_date,7
start_date,7
start_date,7
end_date,7
end_date,7
end_date,7
end_date,7
end_date,7
end_date,7
flu_season_start_date,7
flu_season_start_date,7
flu_season_start_date,7
flu_season_start_date,7
flu_season_start_date,7
flu_season_start_date,7
fuh_measure_start_date,7
fuh_measure_start_date,7
fuh_measure_start_date,7
fuh_measure_start_date,7
fuh_measure_start_date,7
fuh_measure_start_date,7
fuh_measure_end_date,7
fuh_measure_end_date,7
fuh_measure_end_date,7
fuh_measure_end_date,7
fuh_measure_end_date,7
fuh_measure_end_date,7
flu_season_end_date,7
flu_season_end_date,7
flu_season_end_date,7
flu_season_end_date,7
flu_season_end_date,7
flu_season_end_date,7
hbips_5_measure_description,9
tob_2_2a_measure_desc,9
fuh_measure_description,9
hie_measure_description,9
hbips_7_measure_description,9
hcp_footnote,11
fuh_7_percentage,11
peoc_assessed_footnote,11
peoc_assessed_footnote,11
peoc_assessed_footnote,11
hbips_6_overall_footnote,11
hbips_5_overall_footnote,11
hbips_3_overall_footnote,11
tob_2_footnote,11
ehr_use_footnote,11
ehr_use_footnote,11
ehr_use_footnote,11
tob_1_footnote,11
tob_2a_footnote,11
imm_2_footnote,11
hbips_7_overall_footnote,11
fuh_30_footnote,11
hbips_2_overall_footnote,11
sub_1_footnote,11
fuh_7_footnote,11
hie_footnote,11
hie_footnote,11
hie_footnote,11
city,12
fuh_30_denominator,15
hcp_percentage,17
hbips_5_overall_num,18
fuh_7_denominator,18
fuh_7_numerator,19
fuh_30_numerator,19
hbips_3_overall_den,21
hbips_2_overall_den,21
hbips_5_overall_den,22
tob_2_numerator,24
tob_2a_numerator,24
zip_code,25
hbips_7_overall_num,28
sub_1_numerator,28
sub_1_denominator,28
hbips_6_overall_num,29
imm_2_numerator,29
provider_number,30
hbips_3_overall_num,31
hcp_denominator,31
hbips_2_overall_num,31
hcp_numerator,31
hbips_6_overall_den,31
hbips_7_overall_den,31
imm_2_denominator,32
tob_1_denominator,33
tob_1_numerator,33
tob_2_2a_denominator,34
tob_2_2a__denominator,34
