Attribute,Cluster ID
hcp_footnote,7
hbips_6_overall_num,32
hbips_6_overall_percentage_of_total,0
ehr_use_measure_description,42
hbips_3_overall_den,10
hbips_5_measure_description,44
hbips_3_overall_num,48
hcp_denominator,13
imm_2_measure_description,35
fuh_7_percentage,0
hbips_7_overall_percentage_of_total,0
imm_2_percentage,0
imm_2_denominator,20
peoc_assessed_footnote,7
peoc_assessed_footnote,7
peoc_assessed_footnote,7
tob_1_denominator,27
hbips_6_overall_footnote,7
tob_2_2a_measure_desc,43
hbips_5_overall_percentage_of_total,0
hospital_name,36
hbips_7_overall_num,32
imm_2_numerator,33
hbips_5_overall_footnote,1
hbips_2_overall_den,3
hbips_3_overall_footnote,7
tob_2_footnote,7
hbips_2_measure_description,42
ehr_use_response,28
fuh_7_numerator,30
hbips_3_measure_description,21
tob_2_2a_denominator,41
state,15
tob_2_numerator,40
sub_1_numerator,31
hcp_measure_description,42
sub_1_measure_description,28
sub_1_measure_description,28
tob_2_2a__denominator,41
start_date,21
start_date,21
start_date,21
start_date,21
start_date,21
start_date,21
hbips_3_overall_rate_per_1000,22
zip_code,5
hie_response,15
hcp_percentage,23
fuh_measure_description,46
end_date,21
end_date,21
end_date,21
end_date,21
end_date,21
end_date,21
city,21
hbips_5_overall_num,40
hbips_2_overall_num,48
ehr_use_footnote,7
ehr_use_footnote,7
ehr_use_footnote,7
tob_2_percentage,0
tob_1_footnote,7
hbips_6_measure_description,42
fuh_30_percentage,0
country_name,21
fuh_7_denominator,40
hcp_numerator,13
sub_1_percentage,0
flu_season_start_date,21
flu_season_start_date,21
flu_season_start_date,21
flu_season_start_date,21
flu_season_start_date,21
flu_season_start_date,21
fuh_30_numerator,30
fuh_measure_start_date,21
fuh_measure_start_date,21
fuh_measure_start_date,21
fuh_measure_start_date,21
fuh_measure_start_date,21
fuh_measure_start_date,21
tob_2a_footnote,7
hie_measure_description,43
fuh_measure_end_date,21
fuh_measure_end_date,21
fuh_measure_end_date,21
fuh_measure_end_date,21
fuh_measure_end_date,21
fuh_measure_end_date,21
tob_1_percentage,0
flu_season_end_date,21
flu_season_end_date,21
flu_season_end_date,21
flu_season_end_date,21
flu_season_end_date,21
flu_season_end_date,21
hbips_7_measure_description,44
peoc_measure_description,42
sub_1_denominator,31
tob_2a_numerator,40
tob_1_numerator,19
imm_2_footnote,7
tob_1_measure_description,28
tob_1_measure_description,28
hbips_5_overall_den,31
provider_number,5
hbips_7_overall_footnote,7
hbips_6_overall_den,13
fuh_30_footnote,7
hbips_2_overall_footnote,7
sub_1_footnote,7
hbips_2_overall_rate_per_1000,22
fuh_7_footnote,7
hie_footnote,7
hie_footnote,7
hie_footnote,7
hbips_7_overall_den,13
fuh_30_denominator,30
peoc_assessed_response,22
address,28
tob_2a_percentage,0
