30,tr_hbips_6_overall_num
4,tr_sub_1_percentage
30,tr_hbips_7_overall_num
30,tr_hbips_3_overall_den
1,tr_hbips_7_measure_description
3,tr_end_date
0,tr_hcp_numerator
4,tr_tob_2a_percentage
15,tr_hbips_2_measure_description
13,tr_peoc_assessed_response
28,tr_hcp_percentage
34,tr_sub_1_footnote
5,tr_sub_1_measure_description
0,tr_hcp_denominator
6,tr_hbips_2_overall_rate_per_1000
34,tr_hcp_footnote
7,tr_tob_2_footnote
6,tr_hbips_3_overall_rate_per_1000
2,tr_hbips_2_overall_footnote
5,tr_hbips_5_measure_description
35,tr_tob_2a_footnote
30,tr_imm_2_denominator
0,tr_hbips_5_overall_den
2,tr_hbips_7_overall_footnote
30,tr_hbips_6_overall_den
35,tr_fuh_7_footnote
0,tr_tob_2_2a__denominator
24,tr_hbips_5_overall_footnote
3,tr_fuh_measure_end_date
2,tr_ehr_use_footnote
13,tr_hie_response
2,tr_hbips_3_overall_footnote
32,tr_hbips_6_measure_description
30,tr_tob_1_denominator
4,tr_hbips_6_overall_percentage_of_total
5,tr_hcp_measure_description
5,tr_hie_measure_description
4,tr_imm_2_percentage
0,tr_tob_2_numerator
2,tr_hie_footnote
11,tr_provider_number
25,tr_ehr_use_response
0,tr_fuh_7_denominator
4,tr_tob_2_percentage
25,tr_peoc_measure_description
4,tr_hbips_5_overall_percentage_of_total
2,tr_hbips_6_overall_footnote
31,tr_zip_code
21,tr_tob_2_2a_measure_desc
19,tr_state
0,tr_tob_2a_numerator
33,tr_hbips_2_overall_num
23,tr_address
34,tr_tob_1_footnote
3,tr_flu_season_end_date
4,tr_fuh_7_percentage
4,tr_fuh_30_percentage
37,tr_ehr_use_measure_description
12,tr_fuh_measure_description
0,tr_fuh_30_numerator
17,tr_hbips_3_overall_num
4,tr_tob_1_percentage
30,tr_tob_1_numerator
0,tr_fuh_30_denominator
25,tr_hbips_3_measure_description
26,tr_hospital_name
30,tr_hbips_2_overall_den
30,tr_hbips_7_overall_den
0,tr_hbips_5_overall_num
34,tr_imm_2_footnote
3,tr_flu_season_start_date
30,tr_imm_2_numerator
29,tr_country_name
3,tr_fuh_measure_start_date
3,tr_start_date
30,tr_sub_1_numerator
5,tr_tob_1_measure_description
0,tr_tob_2_2a_denominator
29,tr_city
7,tr_fuh_30_footnote
30,tr_sub_1_denominator
0,tr_fuh_7_numerator
22,tr_imm_2_measure_description
2,tr_peoc_assessed_footnote
4,tr_hbips_7_overall_percentage_of_total
