19,tr_hbips_6_overall_num
3,tr_sub_1_percentage
19,tr_hbips_7_overall_num
0,tr_hbips_3_overall_den
29,tr_hbips_7_measure_description
2,tr_end_date
19,tr_hcp_numerator
3,tr_tob_2a_percentage
27,tr_hbips_2_measure_description
12,tr_peoc_assessed_response
21,tr_hcp_percentage
9,tr_sub_1_footnote
1,tr_sub_1_measure_description
19,tr_hcp_denominator
7,tr_hbips_2_overall_rate_per_1000
9,tr_hcp_footnote
24,tr_tob_2_footnote
7,tr_hbips_3_overall_rate_per_1000
9,tr_hbips_2_overall_footnote
1,tr_hbips_5_measure_description
6,tr_tob_2a_footnote
19,tr_imm_2_denominator
19,tr_hbips_5_overall_den
9,tr_hbips_7_overall_footnote
19,tr_hbips_6_overall_den
6,tr_fuh_7_footnote
19,tr_tob_2_2a__denominator
6,tr_hbips_5_overall_footnote
2,tr_fuh_measure_end_date
9,tr_ehr_use_footnote
12,tr_hie_response
9,tr_hbips_3_overall_footnote
8,tr_hbips_6_measure_description
19,tr_tob_1_denominator
3,tr_hbips_6_overall_percentage_of_total
1,tr_hcp_measure_description
1,tr_hie_measure_description
3,tr_imm_2_percentage
19,tr_tob_2_numerator
9,tr_hie_footnote
11,tr_provider_number
20,tr_ehr_use_response
19,tr_fuh_7_denominator
3,tr_tob_2_percentage
1,tr_peoc_measure_description
3,tr_hbips_5_overall_percentage_of_total
9,tr_hbips_6_overall_footnote
9,tr_zip_code
26,tr_tob_2_2a_measure_desc
18,tr_state
19,tr_tob_2a_numerator
14,tr_hbips_2_overall_num
25,tr_address
9,tr_tob_1_footnote
2,tr_flu_season_end_date
3,tr_fuh_7_percentage
3,tr_fuh_30_percentage
1,tr_ehr_use_measure_description
13,tr_fuh_measure_description
19,tr_fuh_30_numerator
14,tr_hbips_3_overall_num
3,tr_tob_1_percentage
19,tr_tob_1_numerator
19,tr_fuh_30_denominator
1,tr_hbips_3_measure_description
23,tr_hospital_name
0,tr_hbips_2_overall_den
19,tr_hbips_7_overall_den
19,tr_hbips_5_overall_num
9,tr_imm_2_footnote
2,tr_flu_season_start_date
19,tr_imm_2_numerator
12,tr_country_name
2,tr_fuh_measure_start_date
2,tr_start_date
19,tr_sub_1_numerator
1,tr_tob_1_measure_description
19,tr_tob_2_2a_denominator
12,tr_city
24,tr_fuh_30_footnote
19,tr_sub_1_denominator
19,tr_fuh_7_numerator
28,tr_imm_2_measure_description
9,tr_peoc_assessed_footnote
3,tr_hbips_7_overall_percentage_of_total
