2,tr_hbips_6_overall_num
5,tr_sub_1_percentage
2,tr_hbips_7_overall_num
42,tr_hbips_3_overall_den
28,tr_hbips_7_measure_description
4,tr_end_date
51,tr_hcp_numerator
5,tr_tob_2a_percentage
30,tr_hbips_2_measure_description
10,tr_peoc_assessed_response
26,tr_hcp_percentage
53,tr_sub_1_footnote
3,tr_sub_1_measure_description
51,tr_hcp_denominator
6,tr_hbips_2_overall_rate_per_1000
31,tr_hcp_footnote
22,tr_tob_2_footnote
46,tr_hbips_3_overall_rate_per_1000
0,tr_hbips_2_overall_footnote
3,tr_hbips_5_measure_description
32,tr_tob_2a_footnote
48,tr_imm_2_denominator
54,tr_hbips_5_overall_den
0,tr_hbips_7_overall_footnote
2,tr_hbips_6_overall_den
32,tr_fuh_7_footnote
16,tr_tob_2_2a__denominator
9,tr_hbips_5_overall_footnote
4,tr_fuh_measure_end_date
45,tr_ehr_use_footnote
10,tr_hie_response
0,tr_hbips_3_overall_footnote
1,tr_hbips_6_measure_description
2,tr_tob_1_denominator
5,tr_hbips_6_overall_percentage_of_total
41,tr_hcp_measure_description
3,tr_hie_measure_description
5,tr_imm_2_percentage
39,tr_tob_2_numerator
45,tr_hie_footnote
11,tr_provider_number
44,tr_ehr_use_response
16,tr_fuh_7_denominator
5,tr_tob_2_percentage
19,tr_peoc_measure_description
5,tr_hbips_5_overall_percentage_of_total
0,tr_hbips_6_overall_footnote
24,tr_zip_code
17,tr_tob_2_2a_measure_desc
12,tr_state
16,tr_tob_2a_numerator
40,tr_hbips_2_overall_num
25,tr_address
53,tr_tob_1_footnote
4,tr_flu_season_end_date
50,tr_fuh_7_percentage
5,tr_fuh_30_percentage
52,tr_ehr_use_measure_description
18,tr_fuh_measure_description
39,tr_fuh_30_numerator
21,tr_hbips_3_overall_num
5,tr_tob_1_percentage
2,tr_tob_1_numerator
39,tr_fuh_30_denominator
19,tr_hbips_3_measure_description
29,tr_hospital_name
42,tr_hbips_2_overall_den
2,tr_hbips_7_overall_den
54,tr_hbips_5_overall_num
31,tr_imm_2_footnote
4,tr_flu_season_start_date
2,tr_imm_2_numerator
36,tr_country_name
4,tr_fuh_measure_start_date
4,tr_start_date
2,tr_sub_1_numerator
3,tr_tob_1_measure_description
39,tr_tob_2_2a_denominator
36,tr_city
22,tr_fuh_30_footnote
2,tr_sub_1_denominator
39,tr_fuh_7_numerator
27,tr_imm_2_measure_description
45,tr_peoc_assessed_footnote
5,tr_hbips_7_overall_percentage_of_total
