0,tr_hbips_6_overall_num
3,tr_sub_1_percentage
0,tr_hbips_7_overall_num
28,tr_hbips_3_overall_den
27,tr_hbips_7_measure_description
2,tr_end_date
0,tr_hcp_numerator
3,tr_tob_2a_percentage
33,tr_hbips_2_measure_description
14,tr_peoc_assessed_response
30,tr_hcp_percentage
34,tr_sub_1_footnote
1,tr_sub_1_measure_description
0,tr_hcp_denominator
4,tr_hbips_2_overall_rate_per_1000
34,tr_hcp_footnote
19,tr_tob_2_footnote
4,tr_hbips_3_overall_rate_per_1000
9,tr_hbips_2_overall_footnote
1,tr_hbips_5_measure_description
29,tr_tob_2a_footnote
0,tr_imm_2_denominator
20,tr_hbips_5_overall_den
9,tr_hbips_7_overall_footnote
0,tr_hbips_6_overall_den
29,tr_fuh_7_footnote
20,tr_tob_2_2a__denominator
6,tr_hbips_5_overall_footnote
2,tr_fuh_measure_end_date
9,tr_ehr_use_footnote
14,tr_hie_response
9,tr_hbips_3_overall_footnote
7,tr_hbips_6_measure_description
0,tr_tob_1_denominator
3,tr_hbips_6_overall_percentage_of_total
1,tr_hcp_measure_description
1,tr_hie_measure_description
3,tr_imm_2_percentage
20,tr_tob_2_numerator
9,tr_hie_footnote
13,tr_provider_number
18,tr_ehr_use_response
20,tr_fuh_7_denominator
3,tr_tob_2_percentage
18,tr_peoc_measure_description
3,tr_hbips_5_overall_percentage_of_total
9,tr_hbips_6_overall_footnote
31,tr_zip_code
21,tr_tob_2_2a_measure_desc
17,tr_state
20,tr_tob_2a_numerator
15,tr_hbips_2_overall_num
24,tr_address
34,tr_tob_1_footnote
2,tr_flu_season_end_date
3,tr_fuh_7_percentage
3,tr_fuh_30_percentage
18,tr_ehr_use_measure_description
11,tr_fuh_measure_description
20,tr_fuh_30_numerator
15,tr_hbips_3_overall_num
3,tr_tob_1_percentage
0,tr_tob_1_numerator
20,tr_fuh_30_denominator
1,tr_hbips_3_measure_description
25,tr_hospital_name
28,tr_hbips_2_overall_den
0,tr_hbips_7_overall_den
20,tr_hbips_5_overall_num
34,tr_imm_2_footnote
2,tr_flu_season_start_date
0,tr_imm_2_numerator
32,tr_country_name
2,tr_fuh_measure_start_date
2,tr_start_date
0,tr_sub_1_numerator
1,tr_tob_1_measure_description
20,tr_tob_2_2a_denominator
32,tr_city
19,tr_fuh_30_footnote
0,tr_sub_1_denominator
20,tr_fuh_7_numerator
26,tr_imm_2_measure_description
9,tr_peoc_assessed_footnote
3,tr_hbips_7_overall_percentage_of_total
