3,tr_hbips_6_overall_num
1,tr_sub_1_percentage
3,tr_hbips_7_overall_num
15,tr_hbips_3_overall_den
5,tr_hbips_7_measure_description
0,tr_end_date
3,tr_hcp_numerator
1,tr_tob_2a_percentage
13,tr_hbips_2_measure_description
2,tr_peoc_assessed_response
17,tr_hcp_percentage
4,tr_sub_1_footnote
16,tr_sub_1_measure_description
3,tr_hcp_denominator
9,tr_hbips_2_overall_rate_per_1000
4,tr_hcp_footnote
10,tr_tob_2_footnote
9,tr_hbips_3_overall_rate_per_1000
4,tr_hbips_2_overall_footnote
16,tr_hbips_5_measure_description
10,tr_tob_2a_footnote
3,tr_imm_2_denominator
3,tr_hbips_5_overall_den
4,tr_hbips_7_overall_footnote
3,tr_hbips_6_overall_den
10,tr_fuh_7_footnote
3,tr_tob_2_2a__denominator
22,tr_hbips_5_overall_footnote
0,tr_fuh_measure_end_date
4,tr_ehr_use_footnote
2,tr_hie_response
4,tr_hbips_3_overall_footnote
13,tr_hbips_6_measure_description
3,tr_tob_1_denominator
1,tr_hbips_6_overall_percentage_of_total
16,tr_hcp_measure_description
16,tr_hie_measure_description
1,tr_imm_2_percentage
3,tr_tob_2_numerator
4,tr_hie_footnote
12,tr_provider_number
5,tr_ehr_use_response
3,tr_fuh_7_denominator
1,tr_tob_2_percentage
16,tr_peoc_measure_description
1,tr_hbips_5_overall_percentage_of_total
4,tr_hbips_6_overall_footnote
4,tr_zip_code
21,tr_tob_2_2a_measure_desc
18,tr_state
3,tr_tob_2a_numerator
14,tr_hbips_2_overall_num
23,tr_address
4,tr_tob_1_footnote
0,tr_flu_season_end_date
1,tr_fuh_7_percentage
1,tr_fuh_30_percentage
16,tr_ehr_use_measure_description
8,tr_fuh_measure_description
3,tr_fuh_30_numerator
14,tr_hbips_3_overall_num
1,tr_tob_1_percentage
3,tr_tob_1_numerator
3,tr_fuh_30_denominator
16,tr_hbips_3_measure_description
16,tr_hospital_name
15,tr_hbips_2_overall_den
3,tr_hbips_7_overall_den
3,tr_hbips_5_overall_num
4,tr_imm_2_footnote
0,tr_flu_season_start_date
3,tr_imm_2_numerator
2,tr_country_name
0,tr_fuh_measure_start_date
0,tr_start_date
3,tr_sub_1_numerator
16,tr_tob_1_measure_description
3,tr_tob_2_2a_denominator
2,tr_city
10,tr_fuh_30_footnote
3,tr_sub_1_denominator
3,tr_fuh_7_numerator
16,tr_imm_2_measure_description
4,tr_peoc_assessed_footnote
1,tr_hbips_7_overall_percentage_of_total
