37,tr_hbips_6_overall_num
25,tr_sub_1_percentage
37,tr_hbips_7_overall_num
3,tr_hbips_3_overall_den
8,tr_hbips_7_measure_description
4,tr_end_date
49,tr_hcp_numerator
25,tr_tob_2a_percentage
16,tr_hbips_2_measure_description
12,tr_peoc_assessed_response
31,tr_hcp_percentage
36,tr_sub_1_footnote
33,tr_sub_1_measure_description
49,tr_hcp_denominator
5,tr_hbips_2_overall_rate_per_1000
36,tr_hcp_footnote
6,tr_tob_2_footnote
5,tr_hbips_3_overall_rate_per_1000
10,tr_hbips_2_overall_footnote
33,tr_hbips_5_measure_description
26,tr_tob_2a_footnote
24,tr_imm_2_denominator
13,tr_hbips_5_overall_den
10,tr_hbips_7_overall_footnote
37,tr_hbips_6_overall_den
26,tr_fuh_7_footnote
13,tr_tob_2_2a__denominator
35,tr_hbips_5_overall_footnote
4,tr_fuh_measure_end_date
39,tr_ehr_use_footnote
12,tr_hie_response
10,tr_hbips_3_overall_footnote
30,tr_hbips_6_measure_description
37,tr_tob_1_denominator
25,tr_hbips_6_overall_percentage_of_total
2,tr_hcp_measure_description
33,tr_hie_measure_description
25,tr_imm_2_percentage
44,tr_tob_2_numerator
39,tr_hie_footnote
11,tr_provider_number
46,tr_ehr_use_response
13,tr_fuh_7_denominator
25,tr_tob_2_percentage
21,tr_peoc_measure_description
25,tr_hbips_5_overall_percentage_of_total
10,tr_hbips_6_overall_footnote
32,tr_zip_code
15,tr_tob_2_2a_measure_desc
18,tr_state
13,tr_tob_2a_numerator
34,tr_hbips_2_overall_num
27,tr_address
36,tr_tob_1_footnote
4,tr_flu_season_end_date
47,tr_fuh_7_percentage
25,tr_fuh_30_percentage
29,tr_ehr_use_measure_description
17,tr_fuh_measure_description
44,tr_fuh_30_numerator
22,tr_hbips_3_overall_num
25,tr_tob_1_percentage
37,tr_tob_1_numerator
44,tr_fuh_30_denominator
21,tr_hbips_3_measure_description
28,tr_hospital_name
3,tr_hbips_2_overall_den
37,tr_hbips_7_overall_den
13,tr_hbips_5_overall_num
36,tr_imm_2_footnote
4,tr_flu_season_start_date
24,tr_imm_2_numerator
45,tr_country_name
4,tr_fuh_measure_start_date
4,tr_start_date
37,tr_sub_1_numerator
33,tr_tob_1_measure_description
44,tr_tob_2_2a_denominator
45,tr_city
6,tr_fuh_30_footnote
37,tr_sub_1_denominator
44,tr_fuh_7_numerator
41,tr_imm_2_measure_description
39,tr_peoc_assessed_footnote
25,tr_hbips_7_overall_percentage_of_total
