Attribute,Cluster ID
hcp_footnote,0
peoc_assessed_footnote,0
peoc_assessed_footnote,0
peoc_assessed_footnote,0
hbips_6_overall_footnote,0
hbips_3_overall_footnote,0
tob_2_footnote,0
ehr_use_footnote,0
ehr_use_footnote,0
ehr_use_footnote,0
tob_1_footnote,0
tob_2a_footnote,0
imm_2_footnote,0
hbips_7_overall_footnote,0
fuh_30_footnote,0
hbips_2_overall_footnote,0
sub_1_footnote,0
fuh_7_footnote,0
hie_footnote,0
hie_footnote,0
hie_footnote,0
tob_2_numerator,1
hbips_2_overall_num,1
fuh_30_numerator,1
hbips_6_overall_percentage_of_total,2
hbips_3_overall_den,2
hbips_7_overall_percentage_of_total,2
imm_2_percentage,2
hbips_2_overall_den,2
fuh_7_numerator,2
tob_2_2a_denominator,2
tob_2_2a__denominator,2
fuh_7_denominator,2
sub_1_percentage,2
tob_1_percentage,2
tob_2a_numerator,2
fuh_30_denominator,2
hbips_6_overall_num,4
hbips_3_overall_num,4
hcp_denominator,4
imm_2_denominator,4
tob_1_denominator,4
hbips_7_overall_num,4
imm_2_numerator,4
sub_1_numerator,4
hbips_3_overall_rate_per_1000,4
hcp_numerator,4
sub_1_denominator,4
tob_1_numerator,4
hbips_6_overall_den,4
hbips_2_overall_rate_per_1000,4
hbips_7_overall_den,4
hbips_5_overall_footnote,6
state,6
hie_response,6
hcp_percentage,7
peoc_assessed_response,7
hbips_3_measure_description,8
fuh_7_percentage,10
hbips_5_overall_percentage_of_total,10
start_date,10
start_date,10
start_date,10
start_date,10
start_date,10
start_date,10
end_date,10
end_date,10
end_date,10
end_date,10
end_date,10
end_date,10
city,10
hbips_5_overall_num,10
tob_2_percentage,10
fuh_30_percentage,10
country_name,10
flu_season_start_date,10
flu_season_start_date,10
flu_season_start_date,10
flu_season_start_date,10
flu_season_start_date,10
flu_season_start_date,10
fuh_measure_start_date,10
fuh_measure_start_date,10
fuh_measure_start_date,10
fuh_measure_start_date,10
fuh_measure_start_date,10
fuh_measure_start_date,10
fuh_measure_end_date,10
fuh_measure_end_date,10
fuh_measure_end_date,10
fuh_measure_end_date,10
fuh_measure_end_date,10
fuh_measure_end_date,10
flu_season_end_date,10
flu_season_end_date,10
flu_season_end_date,10
flu_season_end_date,10
flu_season_end_date,10
flu_season_end_date,10
hbips_5_overall_den,10
tob_2a_percentage,10
ehr_use_response,11
sub_1_measure_description,11
sub_1_measure_description,11
tob_1_measure_description,11
tob_1_measure_description,11
address,11
zip_code,12
provider_number,12
ehr_use_measure_description,14
hbips_5_measure_description,14
imm_2_measure_description,14
tob_2_2a_measure_desc,14
hospital_name,14
hbips_2_measure_description,14
hcp_measure_description,14
fuh_measure_description,14
hbips_6_measure_description,14
hie_measure_description,14
hbips_7_measure_description,14
peoc_measure_description,14
