Attribute,Cluster ID
0,tr_fuh_measure_start_date
0,tr_end_date
0,tr_flu_season_start_date
0,tr_start_date
0,tr_flu_season_end_date
0,tr_fuh_measure_end_date
1,ts_s_fuh_measure_end_date
1,ts_s_fuh_measure_start_date
1,ts_start_date
1,ts_s_flu_season_start_date
1,ts_s_flu_season_end_date
1,ts_end_date
3,ts_s_hcp_denominator
3,ts_s_hcp_numerator
4,ts_s_hbips_3_overall_den
4,ts_s_hbips_2_overall_den
4,tr_provider_number
6,tr_hbips_3_overall_rate_per_1000
6,tr_hbips_2_overall_rate_per_1000
7,tr_hbips_3_overall_num
7,tr_hbips_2_overall_num
8,ts_s_hbips_3_overall_num
8,ts_s_hbips_2_overall_num
9,tr_hbips_2_overall_den
9,tr_hbips_3_overall_den
10,ts_s_ehr_certified_percentage
10,ts_s_ehr_paper_percentage
10,ts_s_peoc_no_count
10,ts_s_peoc_yes_percentage
10,tr_hcp_percentage
10,ts_s_peoc_no_percentage
10,ts_s_ehr_non_certified_percentage
11,tr_tob_1_footnote
11,tr_sub_1_footnote
11,tr_zip_code
11,tr_hcp_footnote
11,tr_imm_2_footnote
12,ts_s_tob_2a_percentage
12,ts_s_fuh_7_percentage
12,ts_s_hbips_6_overall_percentage_of_total
12,tr_hbips_2_overall_footnote
12,tr_fuh_30_percentage
12,ts_s_hbips_7_overall_percentage_of_total
12,ts_s_tob_1_percentage
12,ts_s_ehr_non_certified_count
12,tr_ehr_use_footnote
12,tr_tob_2_percentage
12,ts_s_sub_1_percentage
12,tr_imm_2_percentage
12,ts_s_tob_2_percentage
12,tr_hie_footnote
12,tr_hbips_3_overall_footnote
12,tr_hbips_5_overall_percentage_of_total
12,tr_hbips_6_overall_footnote
12,tr_sub_1_percentage
12,tr_tob_2a_percentage
12,tr_fuh_7_percentage
12,ts_s_fuh_30_percentage
12,ts_s_hbips_5_overall_percentage_of_total
12,tr_hbips_7_overall_footnote
12,ts_s_hcp_percentage
12,ts_s_imm_2_percentage
12,tr_peoc_assessed_footnote
12,tr_hbips_7_overall_percentage_of_total
13,ts_s_hbips_7_overall_den
13,ts_s_tob_1_denominator
13,ts_s_sub_1_numerator
13,ts_s_tob_1_numerator
13,ts_s_tob_2a_numerator
13,ts_s_hbips_7_overall_num
13,ts_s_fuh_7_numerator
13,ts_s_tob_2_2a_denominator
13,ts_s_fuh_30_denominator
13,ts_s_fuh_30_numerator
13,ts_s_hbips_5_overall_num
13,ts_s_tob_2_numerator
13,ts_s_sub_1_denominator
13,ts_s_imm_2_denominator
13,ts_s_fuh_7_denominator
13,ts_s_imm_2_numerator
13,ts_s_hbips_5_overall_den
13,ts_s_hbips_6_overall_num
13,ts_s_tob_2_2a__denominator
13,ts_s_hbips_6_overall_den
14,tr_hbips_6_overall_num
14,tr_hbips_7_overall_num
14,tr_hcp_numerator
14,tr_hcp_denominator
14,tr_imm_2_denominator
14,tr_hbips_5_overall_den
14,tr_hbips_6_overall_den
14,tr_tob_2_2a__denominator
14,tr_tob_2_numerator
14,tr_fuh_7_numerator
14,tr_fuh_7_denominator
14,tr_tob_2a_numerator
14,tr_sub_1_denominator
14,tr_fuh_30_numerator
14,tr_tob_1_numerator
14,tr_fuh_30_denominator
14,tr_tob_2_2a_denominator
14,tr_hbips_7_overall_den
14,tr_hbips_5_overall_num
14,tr_imm_2_numerator
14,tr_tob_1_denominator
14,tr_sub_1_numerator
15,ts_s_hie_yes_count
15,ts_s_peoc_yes_count
15,tr_tob_2a_footnote
15,ts_s_hie_no_count
15,tr_fuh_30_footnote
15,ts_s_ehr_paper_count
15,ts_s_ehr_certified_count
15,tr_hbips_5_overall_footnote
15,tr_fuh_7_footnote
15,tr_tob_2_footnote
16,ts_st_name
17,tr_address
17,tr_hospital_name
18,ts_st_no
19,ts_state
20,tr_hbips_6_measure_description
20,ts_s_hbips_6_measure_description
20,tr_hbips_2_measure_description
20,ts_s_hbips_2_measure_description
21,tr_tob_2_2a_measure_desc
21,tr_fuh_measure_description
21,ts_s_fuh_measure_description
22,ts_s_hbips_5_measure_description
22,ts_s_hie_measure_description
22,ts_s_peoc_measure_description
22,tr_hbips_5_measure_description
22,ts_s_sub_1_measure_description
22,tr_tob_1_measure_description
22,tr_hbips_7_measure_description
22,ts_s_hcp_measure_description
22,tr_ehr_use_response
22,ts_s_imm_2_measure_description
22,tr_peoc_measure_description
22,ts_s_ehr_use_measure_description
22,ts_s_hbips_7_measure_description
22,tr_ehr_use_measure_description
22,ts_tob_2_2a_measure_desc
22,tr_hcp_measure_description
22,ts_s_hbips_3_measure_description
22,tr_hbips_3_measure_description
22,tr_sub_1_measure_description
22,tr_hie_measure_description
22,ts_s_tob_1_measure_description
22,tr_imm_2_measure_description
23,tr_tob_1_percentage
23,ts_s_hie_no_percent
23,ts_s_hie_yes_percent
23,tr_hbips_6_overall_percentage_of_total
23,ts_s_hbips_3_overall_rate_per_1000
23,ts_s_hbips_2_overall_rate_per_1000
24,tr_state
24,tr_city
24,tr_country_name
24,tr_hie_response
24,tr_peoc_assessed_response
