Attribute,Cluster ID
1,tr_fuh_measure_start_date
1,tr_end_date
1,tr_flu_season_start_date
1,tr_start_date
1,tr_flu_season_end_date
1,tr_fuh_measure_end_date
9,ts_s_fuh_measure_end_date
9,ts_s_fuh_measure_start_date
9,ts_start_date
9,ts_s_flu_season_start_date
9,ts_s_flu_season_end_date
9,ts_end_date
16,ts_s_tob_2a_percentage
16,tr_sub_1_footnote
16,ts_s_fuh_7_percentage
16,ts_s_hbips_6_overall_percentage_of_total
16,tr_hbips_2_overall_footnote
16,tr_fuh_30_percentage
16,ts_s_hbips_7_overall_percentage_of_total
16,ts_s_tob_1_percentage
16,ts_s_ehr_non_certified_count
16,tr_ehr_use_footnote
16,tr_tob_2_percentage
16,ts_s_sub_1_percentage
16,tr_imm_2_percentage
16,ts_s_tob_2_percentage
16,tr_hie_footnote
16,tr_hbips_3_overall_footnote
16,tr_hbips_5_overall_percentage_of_total
16,tr_hbips_6_overall_footnote
16,tr_tob_1_footnote
16,tr_tob_2a_percentage
16,tr_fuh_7_percentage
16,ts_s_fuh_30_percentage
16,ts_s_hbips_5_overall_percentage_of_total
16,tr_hbips_7_overall_footnote
16,ts_s_hcp_percentage
16,ts_s_imm_2_percentage
16,tr_peoc_assessed_footnote
17,tr_hbips_3_overall_rate_per_1000
17,tr_hbips_2_overall_rate_per_1000
24,ts_s_hie_yes_count
24,ts_s_ehr_certified_percentage
24,ts_s_peoc_yes_count
24,tr_tob_2a_footnote
24,ts_s_ehr_paper_percentage
24,tr_imm_2_footnote
24,tr_fuh_30_footnote
24,ts_s_peoc_yes_percentage
24,ts_s_peoc_no_count
24,tr_hcp_percentage
24,ts_s_ehr_certified_count
24,tr_hcp_footnote
24,ts_s_ehr_paper_count
24,tr_hbips_5_overall_footnote
24,ts_s_ehr_non_certified_percentage
24,ts_s_hie_no_count
24,ts_s_peoc_no_percentage
24,tr_fuh_7_footnote
24,tr_tob_2_footnote
25,ts_s_hbips_3_overall_num
25,ts_s_hbips_2_overall_num
26,ts_s_hbips_3_overall_den
26,ts_s_hbips_2_overall_den
26,tr_provider_number
26,tr_zip_code
27,ts_state
28,ts_s_hie_yes_percent
28,ts_s_hie_no_percent
29,tr_tob_1_percentage
29,tr_sub_1_percentage
29,tr_hbips_6_overall_percentage_of_total
29,ts_s_hbips_3_overall_rate_per_1000
29,ts_s_hbips_2_overall_rate_per_1000
29,tr_hbips_7_overall_percentage_of_total
32,ts_s_hbips_7_overall_den
32,ts_s_tob_1_denominator
32,ts_s_sub_1_numerator
32,ts_s_tob_1_numerator
32,ts_s_tob_2a_numerator
32,ts_s_hbips_7_overall_num
32,ts_s_fuh_7_numerator
32,ts_s_tob_2_2a_denominator
32,ts_s_fuh_30_denominator
32,ts_s_fuh_30_numerator
32,ts_s_hbips_5_overall_num
32,ts_s_tob_2_numerator
32,ts_s_sub_1_denominator
32,ts_s_imm_2_denominator
32,ts_s_fuh_7_denominator
32,ts_s_imm_2_numerator
32,ts_s_hbips_5_overall_den
32,ts_s_hbips_6_overall_num
32,ts_s_tob_2_2a__denominator
32,ts_s_hbips_6_overall_den
33,ts_s_hcp_denominator
33,ts_s_hcp_numerator
34,tr_hbips_2_overall_den
34,tr_hbips_3_overall_den
36,tr_hbips_6_measure_description
36,ts_s_hbips_6_measure_description
36,tr_hbips_2_measure_description
36,ts_s_hbips_2_measure_description
37,ts_s_hbips_7_measure_description
37,tr_hbips_7_measure_description
37,ts_s_hbips_5_measure_description
37,tr_hbips_5_measure_description
40,tr_hbips_6_overall_num
40,tr_tob_1_numerator
40,tr_hbips_7_overall_num
40,tr_imm_2_numerator
40,tr_hbips_7_overall_den
40,tr_hbips_6_overall_den
40,tr_tob_1_denominator
40,tr_sub_1_denominator
40,tr_sub_1_numerator
41,tr_hcp_denominator
41,tr_hcp_numerator
41,tr_imm_2_denominator
42,ts_st_no
43,tr_city
43,tr_country_name
43,tr_hie_response
43,tr_peoc_assessed_response
44,tr_state
45,tr_tob_2_2a_measure_desc
45,tr_fuh_measure_description
45,ts_s_fuh_measure_description
48,tr_fuh_30_denominator
48,tr_hbips_5_overall_den
48,tr_tob_2_numerator
48,tr_hbips_5_overall_num
48,tr_tob_2_2a_denominator
48,tr_tob_2_2a__denominator
48,tr_tob_2a_numerator
48,tr_fuh_7_denominator
48,tr_fuh_7_numerator
48,tr_fuh_30_numerator
49,tr_hbips_3_overall_num
49,tr_hbips_2_overall_num
50,ts_st_name
51,tr_tob_1_measure_description
51,ts_s_hcp_measure_description
51,ts_s_hbips_3_measure_description
51,tr_ehr_use_response
51,tr_sub_1_measure_description
51,ts_s_hie_measure_description
51,tr_peoc_measure_description
51,ts_s_imm_2_measure_description
51,ts_s_sub_1_measure_description
51,ts_s_peoc_measure_description
51,tr_hie_measure_description
51,ts_s_tob_1_measure_description
51,tr_ehr_use_measure_description
51,tr_imm_2_measure_description
51,tr_hcp_measure_description
51,tr_hbips_3_measure_description
52,ts_tob_2_2a_measure_desc
52,ts_s_ehr_use_measure_description
52,tr_hospital_name
53,tr_address
