test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,tr_hbips_6_overall_num,0.09723502455391268,0.890865476228701
ts_s_hbips_7_overall_den,tr_tob_1_numerator,0.11216046540559645,0.8741134788193514
ts_s_hbips_7_overall_den,tr_hbips_7_overall_num,0.11143733665159086,0.8749251031548806
ts_s_hbips_7_overall_den,tr_hbips_7_overall_den,0.11254532420318493,0.8736815214892977
ts_s_hbips_7_overall_den,tr_hbips_6_overall_den,0.10518279326962181,0.8819450696384562
ts_s_hbips_7_overall_den,tr_tob_1_denominator,0.0991155386405179,0.8887548272086755
ts_s_hbips_7_overall_den,tr_sub_1_denominator,0.10808075684413022,0.8786924569501631
ts_s_hbips_7_overall_den,tr_sub_1_numerator,0.14520760999341598,0.8370220665104745
ts_s_sub_1_numerator,tr_hbips_6_overall_num,0.06006762855315667,0.9046087262041957
ts_s_sub_1_numerator,tr_tob_1_numerator,0.08060260541694667,0.8719978566295661
ts_s_sub_1_numerator,tr_hbips_7_overall_num,0.07291179602780334,0.8842113586742137
ts_s_sub_1_numerator,tr_hbips_7_overall_den,0.08743054386197081,0.8611546493753658
ts_s_sub_1_numerator,tr_hbips_6_overall_den,0.08313525124759051,0.8679758514717472
ts_s_sub_1_numerator,tr_tob_1_denominator,0.0696992108994069,0.8893131513528443
ts_s_sub_1_numerator,tr_sub_1_denominator,0.07012232169573396,0.8886412240803587
ts_s_sub_1_numerator,tr_sub_1_numerator,0.1057279527844931,0.8320971822117085
ts_s_tob_1_numerator,tr_hbips_6_overall_num,0.07769813382572326,0.8952783822138368
ts_s_tob_1_numerator,tr_tob_1_numerator,0.09314794683727601,0.8744551097180967
ts_s_tob_1_numerator,tr_hbips_7_overall_num,0.09228483082283888,0.8756184182934575
ts_s_tob_1_numerator,tr_hbips_7_overall_den,0.09472665939428035,0.8723273194501908
ts_s_tob_1_numerator,tr_hbips_6_overall_den,0.08780222092863026,0.8816600841213488
ts_s_tob_1_numerator,tr_tob_1_denominator,0.07992233730315948,0.8922805986767808
ts_s_tob_1_numerator,tr_sub_1_denominator,0.08920706250067871,0.8797666373303595
ts_s_tob_1_numerator,tr_sub_1_numerator,0.12716013526258926,0.8286134501959291
ts_s_tob_2a_numerator,tr_hbips_6_overall_num,0.018914809013045843,0.9473775075678404
ts_s_tob_2a_numerator,tr_tob_1_numerator,0.05110547915830552,0.8578205210322257
ts_s_tob_2a_numerator,tr_hbips_7_overall_num,0.02110971340402324,0.9412711102141131
ts_s_tob_2a_numerator,tr_hbips_7_overall_den,0.0721756884276139,0.7992015348688728
ts_s_tob_2a_numerator,tr_hbips_6_overall_den,0.07465976158547522,0.79229064716917
ts_s_tob_2a_numerator,tr_tob_1_denominator,0.04946038819095541,0.8623972940210456
ts_s_tob_2a_numerator,tr_sub_1_denominator,0.020400245096566846,0.9432449070742469
ts_s_tob_2a_numerator,tr_sub_1_numerator,0.05161734204702908,0.8563964780524853
ts_s_hbips_7_overall_num,tr_hbips_6_overall_num,0.09289413329161321,0.8925835175833409
ts_s_hbips_7_overall_num,tr_tob_1_numerator,0.10929995425433625,0.8736129376712475
ts_s_hbips_7_overall_num,tr_hbips_7_overall_num,0.10751599880947948,0.8756757828896103
ts_s_hbips_7_overall_num,tr_hbips_7_overall_den,0.11039900361869213,0.8723420714438748
ts_s_hbips_7_overall_num,tr_hbips_6_overall_den,0.10297548251889863,0.8809261283205608
ts_s_hbips_7_overall_num,tr_tob_1_denominator,0.09592257294297311,0.8890816351389563
ts_s_hbips_7_overall_num,tr_sub_1_denominator,0.10393584559717596,0.8798156295187953
ts_s_hbips_7_overall_num,tr_sub_1_numerator,0.1418603538695713,0.8359622974336142
ts_s_fuh_7_numerator,tr_hbips_6_overall_num,0.032315321443550565,0.9105964951887652
ts_s_fuh_7_numerator,tr_tob_1_numerator,0.04896692761446239,0.8645281942740912
ts_s_fuh_7_numerator,tr_hbips_7_overall_num,0.018644838427833058,0.9484172266397137
ts_s_fuh_7_numerator,tr_hbips_7_overall_den,0.07294957162314249,0.7981778584817767
ts_s_fuh_7_numerator,tr_hbips_6_overall_den,0.07893345298414353,0.781622864065811
ts_s_fuh_7_numerator,tr_tob_1_denominator,0.05479598525439615,0.8484015348606262
ts_s_fuh_7_numerator,tr_sub_1_denominator,0.024494080917642116,0.9322347238602438
ts_s_fuh_7_numerator,tr_sub_1_numerator,0.030354571319654654,0.916021102628972
