Attribute,Cluster ID
0,ts_s_hbips_7_overall_den
0,ts_s_hcp_denominator
0,ts_s_sub_1_numerator
0,ts_s_tob_1_numerator
0,ts_s_hbips_7_overall_num
0,ts_s_sub_1_denominator
0,ts_s_tob_1_denominator
0,ts_s_hbips_3_overall_num
0,ts_s_hbips_2_overall_num
0,ts_s_hbips_6_overall_num
0,ts_s_hbips_2_overall_den
0,ts_s_hcp_numerator
0,ts_s_hbips_3_overall_den
0,ts_s_hbips_6_overall_den
2,ts_s_fuh_30_numerator
3,ts_st_no
3,ts_s_tob_2a_numerator
4,ts_s_hbips_5_overall_num
5,ts_s_tob_2_numerator
5,ts_s_fuh_7_denominator
5,ts_s_fuh_30_denominator
5,tr_provider_number
8,tr_zip_code
8,ts_s_hbips_5_overall_den
8,ts_s_fuh_7_numerator
10,tr_hbips_2_overall_den
12,ts_s_tob_2_2a_denominator
12,ts_s_imm_2_denominator
12,ts_s_tob_2_2a__denominator
12,ts_s_imm_2_numerator
14,tr_hbips_7_measure_description
14,ts_s_peoc_measure_description
14,tr_hbips_5_measure_description
14,ts_s_hbips_7_measure_description
14,ts_s_hbips_5_measure_description
14,tr_hospital_name
14,ts_s_hie_measure_description
14,tr_peoc_measure_description
14,tr_hbips_2_measure_description
14,ts_s_ehr_use_measure_description
14,tr_fuh_measure_description
14,ts_s_hbips_2_measure_description
14,tr_tob_2_2a_measure_desc
14,ts_s_hcp_measure_description
14,tr_hie_measure_description
14,ts_s_hbips_6_measure_description
14,tr_hbips_6_measure_description
14,tr_ehr_use_measure_description
14,ts_tob_2_2a_measure_desc
14,tr_hcp_measure_description
14,ts_s_fuh_measure_description
15,tr_hbips_3_overall_den
19,ts_s_hbips_3_measure_description
19,tr_hbips_3_measure_description
19,tr_sub_1_measure_description
19,ts_s_imm_2_measure_description
19,ts_s_sub_1_measure_description
19,tr_address
19,ts_s_tob_1_measure_description
19,tr_imm_2_measure_description
19,tr_tob_1_measure_description
19,tr_ehr_use_response
22,tr_hbips_3_overall_num
22,tr_hcp_denominator
22,tr_hbips_2_overall_num
23,tr_state
23,tr_hbips_2_overall_rate_per_1000
23,ts_state
24,ts_s_fuh_measure_end_date
24,ts_s_flu_season_start_date
24,ts_s_fuh_measure_start_date
24,tr_fuh_measure_start_date
24,tr_end_date
24,tr_city
24,tr_flu_season_start_date
24,ts_st_name
24,ts_start_date
24,tr_fuh_measure_end_date
24,tr_flu_season_end_date
24,ts_s_flu_season_end_date
24,ts_end_date
24,tr_start_date
26,tr_tob_1_numerator
26,tr_imm_2_denominator
26,tr_hbips_5_overall_den
26,tr_tob_2_2a__denominator
26,tr_hcp_numerator
26,tr_tob_2_2a_denominator
26,tr_hbips_6_overall_den
26,tr_imm_2_numerator
26,tr_tob_1_denominator
26,tr_tob_2a_numerator
26,tr_hbips_7_overall_den
26,tr_hbips_5_overall_num
27,ts_s_ehr_non_certified_percentage
28,tr_tob_1_percentage
28,tr_imm_2_percentage
28,tr_fuh_30_percentage
28,tr_tob_2_percentage
28,tr_hbips_6_overall_percentage_of_total
28,tr_hbips_5_overall_percentage_of_total
28,ts_s_hbips_3_overall_rate_per_1000
28,tr_sub_1_percentage
28,tr_tob_2a_percentage
28,ts_s_hbips_2_overall_rate_per_1000
28,tr_hbips_7_overall_percentage_of_total
29,tr_hbips_3_overall_rate_per_1000
29,ts_s_hie_no_percent
29,ts_s_hie_yes_percent
29,tr_hie_response
29,tr_peoc_assessed_response
30,tr_hbips_6_overall_num
30,tr_hbips_7_overall_num
30,tr_fuh_7_denominator
30,tr_fuh_7_numerator
30,tr_sub_1_numerator
30,tr_sub_1_denominator
30,tr_tob_2_numerator
30,tr_fuh_30_denominator
30,tr_fuh_30_numerator
31,ts_s_tob_2a_percentage
31,ts_s_peoc_yes_count
31,ts_s_peoc_no_count
31,tr_hcp_percentage
31,ts_s_fuh_7_percentage
31,ts_s_hbips_6_overall_percentage_of_total
31,ts_s_hie_yes_count
31,ts_s_ehr_paper_percentage
31,ts_s_peoc_no_percentage
31,ts_s_hbips_7_overall_percentage_of_total
31,ts_s_tob_1_percentage
31,ts_s_ehr_certified_count
31,ts_s_sub_1_percentage
31,ts_s_ehr_certified_percentage
31,ts_s_tob_2_percentage
31,ts_s_hie_no_count
31,ts_s_fuh_30_percentage
31,ts_s_hbips_5_overall_percentage_of_total
31,ts_s_peoc_yes_percentage
31,ts_s_hcp_percentage
31,ts_s_ehr_paper_count
31,ts_s_imm_2_percentage
33,tr_hbips_2_overall_footnote
33,tr_hie_footnote
33,tr_fuh_30_footnote
33,tr_hbips_7_overall_footnote
33,tr_imm_2_footnote
33,tr_hbips_3_overall_footnote
33,ts_s_ehr_non_certified_count
33,tr_hbips_6_overall_footnote
33,tr_peoc_assessed_footnote
33,tr_sub_1_footnote
33,tr_ehr_use_footnote
33,tr_fuh_7_footnote
33,tr_tob_1_footnote
33,tr_hbips_5_overall_footnote
33,tr_fuh_7_percentage
33,tr_tob_2_footnote
33,tr_hcp_footnote
33,tr_tob_2a_footnote
34,tr_country_name
