2,ts_s_hie_yes_count
2,ts_s_ehr_certified_percentage
2,ts_s_peoc_yes_count
2,ts_s_hie_no_count
2,ts_s_peoc_no_count
2,ts_s_peoc_yes_percentage
2,tr_hcp_percentage
2,ts_s_ehr_certified_count
2,ts_s_ehr_paper_count
2,ts_s_peoc_no_percentage
2,ts_s_ehr_non_certified_percentage
4,ts_s_fuh_measure_end_date
4,ts_s_flu_season_start_date
4,ts_s_fuh_measure_start_date
4,tr_fuh_measure_start_date
4,tr_end_date
4,tr_flu_season_start_date
4,ts_start_date
4,tr_fuh_measure_end_date
4,tr_flu_season_end_date
4,ts_s_flu_season_end_date
4,ts_end_date
4,tr_start_date
7,tr_hbips_6_measure_description
7,ts_s_hbips_6_measure_description
7,tr_hbips_2_measure_description
7,ts_s_hbips_2_measure_description
9,tr_fuh_30_footnote
9,tr_hbips_5_overall_footnote
9,tr_tob_2a_footnote
9,tr_fuh_7_footnote
9,tr_tob_2_footnote
14,tr_fuh_measure_description
14,ts_s_fuh_measure_description
21,ts_s_hbips_2_overall_rate_per_1000
21,ts_s_hie_no_percent
21,ts_s_hie_yes_percent
21,ts_s_hbips_3_overall_rate_per_1000
22,tr_hbips_3_overall_rate_per_1000
22,tr_hbips_2_overall_rate_per_1000
28,tr_city
28,tr_country_name
28,tr_hie_response
28,tr_peoc_assessed_response
29,tr_state
31,ts_s_hbips_2_overall_den
31,ts_s_hbips_3_overall_den
33,ts_state
34,tr_fuh_30_denominator
34,tr_hbips_5_overall_den
34,tr_tob_2_numerator
34,tr_hcp_numerator
34,tr_tob_2_2a_denominator
34,tr_hbips_5_overall_num
34,tr_tob_2_2a__denominator
34,tr_tob_2a_numerator
34,tr_fuh_7_denominator
34,tr_hcp_denominator
34,tr_imm_2_numerator
34,tr_fuh_7_numerator
34,tr_fuh_30_numerator
35,tr_hbips_7_measure_description
35,tr_ehr_use_response
35,tr_hospital_name
35,ts_s_ehr_use_measure_description
35,ts_s_hbips_7_measure_description
35,ts_tob_2_2a_measure_desc
36,ts_s_hbips_5_measure_description
36,tr_hbips_5_measure_description
36,ts_s_hbips_3_measure_description
36,tr_hbips_3_measure_description
36,tr_sub_1_measure_description
36,ts_s_hie_measure_description
36,tr_peoc_measure_description
36,ts_s_imm_2_measure_description
36,ts_s_sub_1_measure_description
36,ts_s_peoc_measure_description
36,ts_s_hcp_measure_description
36,tr_hie_measure_description
36,ts_s_tob_1_measure_description
36,tr_ehr_use_measure_description
36,tr_imm_2_measure_description
36,tr_hcp_measure_description
36,tr_tob_1_measure_description
38,tr_hbips_2_overall_footnote
38,tr_hie_footnote
38,tr_hbips_7_overall_footnote
38,tr_imm_2_footnote
38,tr_hbips_3_overall_footnote
38,tr_hbips_5_overall_percentage_of_total
38,tr_hbips_6_overall_footnote
38,tr_sub_1_footnote
38,tr_ehr_use_footnote
38,tr_peoc_assessed_footnote
38,tr_tob_1_footnote
38,tr_tob_2a_percentage
38,tr_fuh_7_percentage
38,tr_hcp_footnote
39,tr_tob_1_percentage
39,tr_imm_2_percentage
39,ts_s_tob_2a_percentage
39,tr_fuh_30_percentage
39,ts_s_sub_1_percentage
39,ts_s_ehr_paper_percentage
39,ts_s_hbips_5_overall_percentage_of_total
39,tr_tob_2_percentage
39,tr_hbips_6_overall_percentage_of_total
39,ts_s_tob_1_percentage
39,tr_zip_code
39,ts_s_hcp_percentage
39,tr_sub_1_percentage
39,ts_s_imm_2_percentage
39,ts_s_fuh_7_percentage
39,ts_s_tob_2_percentage
39,ts_s_hbips_6_overall_percentage_of_total
39,ts_s_fuh_30_percentage
39,ts_s_hbips_7_overall_percentage_of_total
39,tr_hbips_7_overall_percentage_of_total
41,tr_hbips_3_overall_num
41,tr_hbips_2_overall_num
42,ts_st_name
42,tr_address
43,tr_tob_2_2a_measure_desc
45,ts_s_ehr_non_certified_count
47,ts_st_no
47,tr_provider_number
48,ts_s_hbips_7_overall_den
48,tr_hbips_6_overall_num
48,ts_s_sub_1_numerator
48,ts_s_tob_1_numerator
48,tr_hbips_7_overall_num
48,tr_hbips_3_overall_den
48,ts_s_fuh_7_numerator
48,ts_s_imm_2_denominator
48,ts_s_hbips_2_overall_num
48,ts_s_tob_2a_numerator
48,ts_s_hbips_7_overall_num
48,ts_s_hcp_denominator
48,ts_s_tob_2_2a__denominator
48,tr_imm_2_denominator
48,ts_s_hbips_3_overall_num
48,ts_s_fuh_30_denominator
48,tr_hbips_6_overall_den
48,ts_s_hbips_6_overall_num
48,ts_s_imm_2_numerator
48,ts_s_hbips_6_overall_den
48,ts_s_tob_1_denominator
48,ts_s_fuh_30_numerator
48,ts_s_sub_1_denominator
48,tr_sub_1_denominator
48,ts_s_hcp_numerator
48,tr_tob_1_numerator
48,tr_hbips_2_overall_den
48,tr_hbips_7_overall_den
48,ts_s_tob_2_2a_denominator
48,tr_tob_1_denominator
48,ts_s_hbips_5_overall_num
48,ts_s_fuh_7_denominator
48,ts_s_hbips_5_overall_den
48,tr_sub_1_numerator
48,ts_s_tob_2_numerator
