Attribute,Cluster ID
0,tob_2_2a_measure_desc
1,hie_response
1,city
1,state
1,peoc_assessed_response
1,country_name
2,s_hie_yes_percent
2,s_hie_no_percent
2,s_hbips_3_overall_rate_per_1000
2,s_hbips_2_overall_rate_per_1000
3,s_hbips_3_overall_den
3,s_hbips_2_overall_den
3,provider_number
4,hbips_6_overall_num
4,fuh_30_denominator
4,hbips_3_overall_den
4,sub_1_numerator
4,hcp_denominator
4,imm_2_denominator
4,tob_1_denominator
4,hbips_7_overall_num
4,imm_2_numerator
4,hbips_2_overall_den
4,fuh_7_denominator
4,fuh_7_numerator
4,tob_2_2a_denominator
4,tob_2_numerator
4,fuh_30_numerator
4,tob_2_2a__denominator
4,hbips_5_overall_num
4,tob_2a_numerator
4,hcp_numerator
4,hbips_6_overall_den
4,sub_1_denominator
4,tob_1_numerator
4,hbips_5_overall_den
4,hbips_7_overall_den
5,state
6,s_hcp_measure_description
6,hbips_5_measure_description
6,s_hbips_7_measure_description
6,hie_measure_description
6,hcp_measure_description
6,s_hbips_5_measure_description
6,hbips_7_measure_description
6,s_hie_measure_description
7,s_sub_1_measure_description
7,s_tob_1_measure_description
7,peoc_measure_description
7,ehr_use_measure_description
7,ehr_use_response
7,tob_1_measure_description
7,hbips_3_measure_description
7,s_ehr_use_measure_description
7,s_imm_2_measure_description
7,address
7,sub_1_measure_description
7,imm_2_measure_description
7,hospital_name
7,s_hbips_3_measure_description
7,s_peoc_measure_description
8,st_name
9,st_no
10,hbips_3_overall_num
10,s_hbips_2_overall_num
10,s_hbips_3_overall_num
10,hbips_2_overall_num
11,s_sub_1_numerator
11,s_imm_2_numerator
11,s_tob_1_numerator
11,s_tob_2a_numerator
11,s_hbips_6_overall_den
11,s_hbips_5_overall_num
11,s_imm_2_denominator
11,s_tob_2_2a__denominator
11,s_fuh_7_numerator
11,s_tob_2_2a_denominator
11,s_fuh_30_numerator
11,s_sub_1_denominator
11,s_hbips_7_overall_num
11,s_hbips_6_overall_num
11,s_hcp_denominator
11,s_hbips_7_overall_den
11,s_fuh_7_denominator
11,s_hcp_numerator
11,s_tob_1_denominator
11,s_hbips_5_overall_den
11,s_fuh_30_denominator
11,s_tob_2_numerator
13,hbips_6_measure_description
13,s_hbips_6_measure_description
13,hbips_2_measure_description
13,s_hbips_2_measure_description
46,zip_code
15,s_ehr_certified_percentage
15,s_ehr_non_certified_percentage
15,hcp_percentage
15,s_ehr_paper_percentage
16,hbips_5_overall_footnote
16,s_hie_yes_count
16,tob_2_footnote
16,s_peoc_no_count
16,s_peoc_no_percentage
16,fuh_30_footnote
16,s_hie_no_count
16,s_peoc_yes_percentage
16,fuh_7_footnote
16,s_ehr_certified_count
16,tob_2a_footnote
16,s_ehr_paper_count
16,s_peoc_yes_count
14,s_fuh_measure_description
14,fuh_measure_description
21,hcp_footnote
21,sub_1_footnote
21,imm_2_footnote
21,tob_1_footnote
21,hbips_7_overall_footnote
21,hbips_2_overall_footnote
21,hbips_3_overall_footnote
22,hbips_3_overall_rate_per_1000
22,hbips_2_overall_rate_per_1000
27,imm_2_percentage
27,hbips_6_overall_percentage_of_total
27,hbips_7_overall_percentage_of_total
27,s_tob_2_percentage
27,s_tob_2a_percentage
27,hbips_6_overall_footnote
27,hbips_5_overall_percentage_of_total
27,s_imm_2_percentage
27,s_fuh_30_percentage
27,s_tob_1_percentage
27,s_fuh_7_percentage
27,s_hbips_5_overall_percentage_of_total
27,tob_2_percentage
27,s_hbips_7_overall_percentage_of_total
27,s_hcp_percentage
27,fuh_7_percentage
27,ehr_use_footnote
27,fuh_30_percentage
27,sub_1_percentage
27,s_sub_1_percentage
27,tob_1_percentage
27,s_ehr_non_certified_count
27,s_hbips_6_overall_percentage_of_total
27,peoc_assessed_footnote
27,hie_footnote
27,tob_2a_percentage
29,flu_season_end_date
29,s_flu_season_start_date
29,end_date
29,s_fuh_measure_end_date
29,fuh_measure_end_date
29,s_flu_season_end_date
29,flu_season_start_date
29,fuh_measure_start_date
29,s_fuh_measure_start_date
29,start_date
