Attribute,Cluster ID
0,s_hcp_denominator
0,s_hbips_3_overall_den
0,s_hcp_numerator
0,s_hbips_2_overall_den
2,st_no
4,s_hbips_5_overall_den
4,s_fuh_7_numerator
5,zip_code
6,s_tob_2_percentage
6,s_fuh_30_percentage
6,s_tob_2a_percentage
6,s_hbips_6_overall_percentage_of_total
6,s_tob_1_percentage
6,s_fuh_7_percentage
6,s_ehr_paper_percentage
6,s_peoc_yes_percentage
6,s_hbips_7_overall_percentage_of_total
6,s_sub_1_percentage
6,s_hcp_percentage
6,s_hbips_5_overall_percentage_of_total
6,s_imm_2_percentage
7,s_ehr_certified_percentage
7,s_peoc_no_percentage
7,hcp_percentage
10,s_tob_2a_numerator
10,s_fuh_30_numerator
11,s_fuh_30_denominator
11,s_fuh_7_denominator
11,provider_number
14,fuh_30_numerator
14,fuh_7_denominator
14,fuh_7_numerator
14,fuh_30_denominator
15,s_hie_yes_count
15,s_peoc_yes_count
15,s_peoc_no_count
15,s_ehr_non_certified_percentage
15,s_hie_no_count
15,s_ehr_certified_count
15,s_ehr_paper_count
16,s_hbips_6_overall_den
17,s_hbips_7_overall_den
18,s_sub_1_denominator
20,hbips_2_overall_den
20,s_hbips_5_overall_num
20,hbips_3_overall_den
21,hbips_3_overall_num
21,hbips_2_overall_num
22,hbips_6_overall_num
22,sub_1_denominator
22,sub_1_numerator
22,tob_2a_numerator
22,tob_2_numerator
22,hbips_7_overall_num
22,imm_2_numerator
23,tob_1_numerator
23,hbips_5_overall_num
23,hbips_5_overall_den
23,tob_2_2a_denominator
23,tob_1_denominator
23,tob_2_2a__denominator
25,s_hbips_6_overall_num
27,s_sub_1_numerator
27,s_hbips_7_overall_num
30,hcp_numerator
30,hcp_denominator
30,imm_2_denominator
30,hbips_6_overall_den
30,hbips_7_overall_den
32,s_tob_1_numerator
34,s_tob_1_denominator
36,hcp_footnote
36,hbips_5_overall_footnote
36,tob_2a_footnote
36,tob_2_footnote
36,imm_2_footnote
36,ehr_use_footnote
36,tob_1_footnote
36,hbips_7_overall_footnote
36,hbips_6_overall_footnote
36,fuh_30_footnote
36,hbips_2_overall_footnote
36,sub_1_footnote
36,fuh_7_footnote
36,peoc_assessed_footnote
36,hie_footnote
36,hbips_3_overall_footnote
36,s_ehr_non_certified_count
37,fuh_7_percentage
37,imm_2_percentage
37,hbips_6_overall_percentage_of_total
37,fuh_30_percentage
37,s_hbips_2_overall_rate_per_1000
37,hbips_7_overall_percentage_of_total
37,sub_1_percentage
37,s_hbips_3_overall_rate_per_1000
37,tob_2_percentage
37,hbips_5_overall_percentage_of_total
37,tob_1_percentage
37,tob_2a_percentage
42,s_hbips_2_overall_num
44,hie_response
44,city
44,s_hie_no_percent
44,s_hie_yes_percent
44,hbips_2_overall_rate_per_1000
44,country_name
44,peoc_assessed_response
44,hbips_3_overall_rate_per_1000
45,flu_season_end_date
45,s_flu_season_start_date
45,end_date
45,s_fuh_measure_end_date
45,s_fuh_measure_start_date
45,fuh_measure_end_date
45,state
45,s_flu_season_end_date
45,flu_season_start_date
45,fuh_measure_start_date
45,start_date
46,s_hcp_measure_description
46,hbips_6_measure_description
46,peoc_measure_description
46,ehr_use_measure_description
46,s_hbips_6_measure_description
46,s_ehr_use_measure_description
46,hie_measure_description
46,hcp_measure_description
46,tob_2_2a_measure_desc
46,s_hie_measure_description
46,s_peoc_measure_description
47,s_fuh_measure_description
47,hbips_7_measure_description
47,fuh_measure_description
47,s_hbips_7_measure_description
48,s_tob_2_numerator
48,s_tob_2_2a__denominator
48,s_tob_2_2a_denominator
48,s_imm_2_numerator
49,s_imm_2_denominator
50,s_hbips_3_overall_num
52,s_hbips_3_measure_description
52,st_name
52,hbips_3_measure_description
54,s_sub_1_measure_description
54,s_tob_1_measure_description
54,hbips_2_measure_description
54,ehr_use_response
54,tob_1_measure_description
54,s_imm_2_measure_description
54,s_hbips_2_measure_description
54,address
54,sub_1_measure_description
54,imm_2_measure_description
54,hospital_name
55,hbips_5_measure_description
55,s_hbips_5_measure_description
