Attribute,Cluster ID
0,ts_s_hcp_denominator
0,ts_s_hbips_2_overall_den
0,ts_s_hcp_numerator
0,ts_s_hbips_3_overall_den
2,ts_s_hbips_2_overall_num
3,ts_s_tob_1_denominator
4,ts_s_sub_1_denominator
4,ts_s_hbips_7_overall_num
5,ts_s_hbips_7_overall_den
5,ts_s_hbips_6_overall_den
10,ts_s_sub_1_numerator
12,ts_s_hbips_6_overall_num
14,ts_s_hbips_7_measure_description
14,tr_hbips_7_measure_description
14,tr_fuh_measure_description
14,ts_s_fuh_measure_description
16,ts_s_tob_1_numerator
17,ts_s_hbips_3_overall_num
17,ts_s_imm_2_denominator
18,ts_st_no
18,ts_s_tob_2a_numerator
19,ts_s_tob_2_2a_denominator
19,ts_s_tob_2_2a__denominator
19,ts_s_imm_2_numerator
20,ts_s_fuh_30_numerator
20,ts_s_fuh_7_denominator
20,ts_s_fuh_30_denominator
20,tr_provider_number
20,ts_s_tob_2_numerator
21,tr_tob_2_2a_measure_desc
21,ts_s_hbips_5_measure_description
21,tr_hbips_5_measure_description
21,ts_s_hie_measure_description
21,tr_hie_measure_description
25,ts_s_hbips_5_overall_den
25,ts_s_fuh_7_numerator
26,tr_zip_code
28,ts_s_hcp_measure_description
28,tr_hospital_name
28,ts_s_hbips_6_measure_description
28,tr_peoc_measure_description
28,tr_hbips_2_measure_description
28,ts_s_ehr_use_measure_description
28,ts_s_hbips_2_measure_description
28,ts_s_peoc_measure_description
28,tr_hbips_6_measure_description
28,tr_ehr_use_measure_description
28,ts_tob_2_2a_measure_desc
28,tr_hcp_measure_description
29,tr_ehr_use_response
29,tr_sub_1_measure_description
29,ts_s_imm_2_measure_description
29,ts_s_sub_1_measure_description
29,tr_address
29,ts_s_tob_1_measure_description
29,tr_imm_2_measure_description
29,tr_tob_1_measure_description
31,tr_hbips_2_overall_den
31,tr_hbips_3_overall_den
32,ts_s_hbips_5_overall_num
34,tr_hbips_3_overall_num
34,tr_tob_1_numerator
34,tr_imm_2_denominator
34,tr_tob_2_2a__denominator
34,tr_hbips_7_overall_den
34,tr_hcp_numerator
34,tr_hbips_6_overall_den
34,tr_hbips_2_overall_num
34,tr_tob_1_denominator
34,tr_hcp_denominator
35,ts_s_hbips_3_measure_description
35,tr_hbips_3_measure_description
37,tr_hbips_2_overall_footnote
37,tr_hie_footnote
37,tr_hbips_7_overall_footnote
37,tr_imm_2_footnote
37,tr_hbips_3_overall_footnote
37,tr_hbips_6_overall_footnote
37,tr_peoc_assessed_footnote
37,tr_sub_1_footnote
37,tr_ehr_use_footnote
37,tr_fuh_7_footnote
37,tr_tob_1_footnote
37,tr_hbips_5_overall_footnote
37,tr_fuh_30_footnote
37,tr_tob_2_footnote
37,tr_hcp_footnote
37,tr_tob_2a_footnote
39,tr_hbips_6_overall_num
39,tr_tob_2_2a_denominator
39,tr_hbips_5_overall_num
39,tr_hbips_5_overall_den
39,tr_imm_2_numerator
39,tr_tob_2a_numerator
40,tr_hbips_7_overall_num
40,tr_tob_2_numerator
40,tr_fuh_7_numerator
40,tr_sub_1_numerator
40,tr_sub_1_denominator
40,tr_fuh_7_denominator
40,tr_fuh_30_numerator
42,tr_hbips_3_overall_rate_per_1000
42,ts_s_fuh_measure_end_date
42,ts_s_flu_season_start_date
42,ts_s_fuh_measure_start_date
42,tr_fuh_measure_start_date
42,tr_flu_season_start_date
42,ts_state
42,tr_end_date
42,tr_peoc_assessed_response
42,ts_start_date
42,tr_fuh_measure_end_date
42,tr_flu_season_end_date
42,tr_state
42,tr_hbips_2_overall_rate_per_1000
42,ts_s_flu_season_end_date
42,ts_end_date
42,tr_hie_response
42,tr_start_date
43,ts_st_name
43,tr_country_name
43,tr_city
44,tr_tob_1_percentage
44,tr_imm_2_percentage
44,tr_fuh_30_percentage
44,ts_s_hbips_3_overall_rate_per_1000
44,ts_s_ehr_non_certified_count
44,ts_s_hie_yes_percent
44,tr_tob_2_percentage
44,tr_hbips_6_overall_percentage_of_total
44,tr_hbips_5_overall_percentage_of_total
44,ts_s_hbips_2_overall_rate_per_1000
44,tr_sub_1_percentage
44,tr_tob_2a_percentage
44,tr_fuh_7_percentage
44,ts_s_hie_no_percent
44,tr_hbips_7_overall_percentage_of_total
46,ts_s_hie_yes_count
46,ts_s_peoc_yes_count
46,ts_s_ehr_paper_count
46,ts_s_hie_no_count
46,ts_s_ehr_non_certified_percentage
46,tr_fuh_30_denominator
47,ts_s_hbips_5_overall_percentage_of_total
47,ts_s_ehr_certified_percentage
47,ts_s_tob_2a_percentage
47,ts_s_ehr_paper_percentage
47,ts_s_peoc_no_count
47,ts_s_tob_2_percentage
47,tr_hcp_percentage
47,ts_s_ehr_certified_count
47,ts_s_peoc_no_percentage
48,ts_s_sub_1_percentage
48,ts_s_hbips_7_overall_percentage_of_total
48,ts_s_tob_1_percentage
48,ts_s_hcp_percentage
48,ts_s_imm_2_percentage
48,ts_s_fuh_7_percentage
48,ts_s_fuh_30_percentage
48,ts_s_peoc_yes_percentage
48,ts_s_hbips_6_overall_percentage_of_total
