0,tr_city
0,tr_country_name
0,tr_hie_response
0,tr_peoc_assessed_response
1,ts_s_hbips_5_measure_description
1,ts_s_imm_2_measure_description
1,ts_s_peoc_measure_description
1,tr_hbips_5_measure_description
1,ts_s_sub_1_measure_description
1,tr_hbips_6_measure_description
1,tr_tob_1_measure_description
1,tr_hbips_7_measure_description
1,ts_s_hcp_measure_description
1,tr_ehr_use_response
1,tr_hbips_2_measure_description
1,tr_peoc_measure_description
1,ts_s_ehr_use_measure_description
1,ts_s_hbips_7_measure_description
1,tr_address
1,tr_ehr_use_measure_description
1,ts_tob_2_2a_measure_desc
1,tr_hcp_measure_description
1,ts_s_hbips_3_measure_description
1,tr_hbips_3_measure_description
1,ts_s_hie_measure_description
1,tr_hospital_name
1,ts_s_hbips_6_measure_description
1,tr_sub_1_measure_description
1,ts_s_hbips_2_measure_description
1,tr_hie_measure_description
1,ts_s_tob_1_measure_description
1,tr_imm_2_measure_description
2,tr_tob_2_2a_measure_desc
2,tr_fuh_measure_description
2,ts_s_fuh_measure_description
3,ts_st_name
4,ts_s_hbips_2_overall_den
4,ts_s_hbips_3_overall_den
5,ts_s_hbips_2_overall_rate_per_1000
5,ts_s_hie_no_percent
5,ts_s_hie_yes_percent
5,ts_s_hbips_3_overall_rate_per_1000
6,tr_state
7,ts_state
8,ts_s_hbips_7_overall_den
8,ts_s_tob_1_denominator
8,ts_s_sub_1_numerator
8,ts_s_tob_1_numerator
8,ts_s_tob_2_2a__denominator
8,tr_hbips_3_overall_den
8,tr_hbips_2_overall_den
8,ts_s_fuh_30_denominator
8,ts_s_tob_2_2a_denominator
8,ts_s_sub_1_denominator
8,ts_s_imm_2_denominator
8,ts_s_fuh_7_denominator
8,ts_s_hbips_6_overall_num
8,ts_s_imm_2_numerator
8,ts_s_hbips_6_overall_den
8,ts_s_hbips_7_overall_num
9,ts_s_hcp_denominator
9,ts_s_hcp_numerator
10,tr_hbips_3_overall_rate_per_1000
10,tr_hbips_2_overall_rate_per_1000
12,tr_fuh_30_denominator
12,tr_hbips_5_overall_den
12,tr_tob_2_numerator
12,tr_hcp_numerator
12,tr_tob_2_2a_denominator
12,tr_hbips_5_overall_num
12,tr_tob_2_2a__denominator
12,tr_tob_2a_numerator
12,tr_fuh_7_denominator
12,tr_hcp_denominator
12,tr_fuh_7_numerator
12,tr_fuh_30_numerator
13,ts_s_fuh_30_numerator
13,tr_hbips_6_overall_num
13,tr_tob_1_numerator
13,ts_s_hbips_3_overall_num
13,tr_hbips_7_overall_num
13,ts_s_hbips_2_overall_num
13,tr_imm_2_denominator
13,tr_imm_2_numerator
13,tr_hbips_7_overall_den
13,ts_s_fuh_7_numerator
13,tr_hbips_6_overall_den
13,tr_tob_1_denominator
13,ts_s_hbips_5_overall_num
13,tr_sub_1_denominator
13,ts_s_hbips_5_overall_den
13,tr_sub_1_numerator
13,ts_s_tob_2_numerator
13,ts_s_tob_2a_numerator
14,ts_st_no
14,tr_provider_number
15,ts_s_fuh_measure_end_date
15,ts_s_flu_season_start_date
15,ts_s_fuh_measure_start_date
15,tr_fuh_measure_start_date
15,tr_end_date
15,tr_flu_season_start_date
15,ts_start_date
15,tr_fuh_measure_end_date
15,tr_flu_season_end_date
15,ts_s_flu_season_end_date
15,ts_end_date
15,tr_start_date
16,ts_s_ehr_non_certified_count
17,tr_hbips_3_overall_num
17,tr_hbips_2_overall_num
20,tr_tob_1_percentage
20,tr_imm_2_percentage
20,ts_s_tob_2a_percentage
20,tr_fuh_30_percentage
20,ts_s_sub_1_percentage
20,ts_s_ehr_paper_percentage
20,ts_s_hbips_5_overall_percentage_of_total
20,tr_tob_2_percentage
20,tr_hbips_6_overall_percentage_of_total
20,ts_s_tob_1_percentage
20,tr_zip_code
20,ts_s_hcp_percentage
20,tr_sub_1_percentage
20,ts_s_imm_2_percentage
20,ts_s_fuh_7_percentage
20,ts_s_tob_2_percentage
20,ts_s_hbips_6_overall_percentage_of_total
20,ts_s_fuh_30_percentage
20,ts_s_hbips_7_overall_percentage_of_total
20,tr_hbips_7_overall_percentage_of_total
21,tr_hbips_2_overall_footnote
21,tr_hie_footnote
21,tr_hbips_7_overall_footnote
21,tr_imm_2_footnote
21,tr_hbips_3_overall_footnote
21,tr_hbips_5_overall_percentage_of_total
21,tr_hbips_6_overall_footnote
21,tr_sub_1_footnote
21,tr_ehr_use_footnote
21,tr_peoc_assessed_footnote
21,tr_tob_1_footnote
21,tr_tob_2a_percentage
21,tr_fuh_7_percentage
21,tr_hcp_footnote
22,ts_s_hie_yes_count
22,ts_s_ehr_certified_percentage
22,ts_s_peoc_yes_count
22,ts_s_hie_no_count
22,ts_s_peoc_no_count
22,ts_s_peoc_yes_percentage
22,tr_hcp_percentage
22,ts_s_ehr_certified_count
22,ts_s_ehr_paper_count
22,ts_s_peoc_no_percentage
22,ts_s_ehr_non_certified_percentage
23,tr_fuh_30_footnote
23,tr_hbips_5_overall_footnote
23,tr_tob_2a_footnote
23,tr_fuh_7_footnote
23,tr_tob_2_footnote
