Attribute,Cluster ID
tr_hbips_6_overall_num,2
tr_tob_1_denominator,2
tr_hbips_7_overall_num,2
tr_hbips_3_overall_den,2
tr_hbips_7_measure_description,20
tr_end_date,43
tr_end_date,43
tr_end_date,43
tr_end_date,43
tr_end_date,43
tr_end_date,43
tr_hcp_numerator,9
tr_tob_2a_percentage,24
tr_hbips_2_measure_description,27
tr_peoc_assessed_response,22
tr_hcp_percentage,45
tr_sub_1_footnote,33
tr_sub_1_measure_description,13
tr_sub_1_measure_description,13
tr_hcp_denominator,9
tr_hbips_2_overall_rate_per_1000,36
tr_hcp_footnote,33
tr_tob_2_footnote,38
tr_hbips_3_overall_rate_per_1000,36
tr_hbips_2_overall_footnote,24
tr_hbips_5_measure_description,20
tr_tob_2a_footnote,38
tr_imm_2_denominator,2
tr_hbips_5_overall_den,18
tr_hbips_7_overall_footnote,24
tr_hbips_6_overall_den,2
tr_tob_2_2a__denominator,18
tr_fuh_measure_end_date,43
tr_fuh_measure_end_date,43
tr_fuh_measure_end_date,43
tr_fuh_measure_end_date,43
tr_fuh_measure_end_date,43
tr_fuh_measure_end_date,43
tr_ehr_use_footnote,24
tr_ehr_use_footnote,24
tr_ehr_use_footnote,24
tr_hie_response,22
tr_hbips_3_overall_footnote,24
tr_hbips_6_measure_description,27
tr_hbips_5_overall_footnote,38
tr_hbips_6_overall_percentage_of_total,24
tr_hcp_measure_description,21
tr_hie_measure_description,20
tr_imm_2_percentage,24
tr_tob_2_numerator,10
tr_hie_footnote,24
tr_hie_footnote,24
tr_hie_footnote,24
tr_provider_number,3
tr_ehr_use_response,13
tr_fuh_7_denominator,18
tr_tob_2_percentage,24
tr_peoc_measure_description,13
tr_hbips_5_overall_percentage_of_total,24
tr_hbips_6_overall_footnote,24
tr_zip_code,33
tr_tob_2_2a_measure_desc,28
tr_state,14
tr_fuh_7_footnote,38
tr_tob_2a_numerator,18
tr_hbips_2_overall_num,17
tr_address,12
tr_tob_1_footnote,33
tr_flu_season_end_date,43
tr_flu_season_end_date,43
tr_flu_season_end_date,43
tr_flu_season_end_date,43
tr_flu_season_end_date,43
tr_flu_season_end_date,43
tr_fuh_7_percentage,24
tr_fuh_30_percentage,24
tr_ehr_use_measure_description,13
tr_fuh_measure_description,28
tr_fuh_30_numerator,10
tr_hbips_3_overall_num,17
tr_tob_1_percentage,24
tr_tob_1_numerator,2
tr_sub_1_percentage,24
tr_fuh_30_denominator,10
tr_hbips_3_measure_description,13
tr_hospital_name,29
tr_hbips_2_overall_den,2
tr_hbips_7_overall_den,2
tr_hbips_5_overall_num,18
tr_imm_2_footnote,33
tr_flu_season_start_date,43
tr_flu_season_start_date,43
tr_flu_season_start_date,43
tr_flu_season_start_date,43
tr_flu_season_start_date,43
tr_flu_season_start_date,43
tr_imm_2_numerator,10
tr_country_name,22
tr_fuh_measure_start_date,43
tr_fuh_measure_start_date,43
tr_fuh_measure_start_date,43
tr_fuh_measure_start_date,43
tr_fuh_measure_start_date,43
tr_fuh_measure_start_date,43
tr_start_date,43
tr_start_date,43
tr_start_date,43
tr_start_date,43
tr_start_date,43
tr_start_date,43
tr_sub_1_numerator,2
tr_tob_1_measure_description,13
tr_tob_1_measure_description,13
tr_tob_2_2a_denominator,10
tr_city,22
tr_fuh_30_footnote,38
tr_sub_1_denominator,2
tr_fuh_7_numerator,10
tr_imm_2_measure_description,21
tr_peoc_assessed_footnote,24
tr_peoc_assessed_footnote,24
tr_peoc_assessed_footnote,24
tr_hbips_7_overall_percentage_of_total,24
