test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,tr_hbips_2_overall_den,0.98632395989853172,0.49988346408549256
ts_s_hbips_7_overall_den,tr_hbips_3_overall_den,0.98586429837401424,0.50011653591450755
ts_s_sub_1_percentage,tr_tob_1_percentage,0.98663598803506936,0.86766463919731829
ts_s_sub_1_percentage,tr_imm_2_percentage,0.95156805099672426,0.87236822608939724
ts_s_sub_1_percentage,tr_fuh_30_percentage,0.84333926963405337,0.88688471951204995
ts_s_sub_1_percentage,tr_tob_2_percentage,0.88088198786768745,0.88184919554656416
ts_s_sub_1_percentage,tr_hbips_6_overall_percentage_of_total,0.98319244154043517,0.86812651467453028
ts_s_sub_1_percentage,tr_zip_code,0.86080939751751906,0.88454148887302608
ts_s_sub_1_percentage,tr_sub_1_percentage,0.97581904919097073,0.8691154919151125
ts_s_sub_1_percentage,tr_hbips_7_overall_percentage_of_total,0.97332715593778929,0.86944972419200151
ts_s_hbips_5_measure_description,tr_hbips_5_measure_description,1.0,0.85656044642625673
ts_s_hbips_5_measure_description,tr_hbips_3_measure_description,0.99642635567488214,0.85707304837288301
ts_s_hbips_5_measure_description,tr_sub_1_measure_description,0.99931438507749415,0.85665879072466444
ts_s_hbips_5_measure_description,tr_peoc_measure_description,0.99165308505384697,0.85775772417985086
ts_s_hbips_5_measure_description,tr_hie_measure_description,0.99962393048253051,0.85661438966995518
ts_s_hbips_5_measure_description,tr_tob_1_measure_description,0.99931438507749415,0.85665879072466444
ts_s_hbips_5_measure_description,tr_ehr_use_response,0.98524560748593926,0.85867680990172535
ts_s_hbips_3_overall_num,tr_imm_2_numerator,0.99108824815860008,0.75060940472304294
ts_s_hbips_3_overall_num,tr_hcp_numerator,0.9920773075062439,0.75036052466626546
ts_s_hbips_3_overall_num,tr_imm_2_denominator,0.99790030875525693,0.74889526488693914
ts_s_hbips_3_overall_num,tr_hcp_denominator,0.99297432365500049,0.75013480572375246
ts_s_peoc_yes_count,tr_hcp_percentage,0.87454712241155397,0.0
ts_s_hbips_7_overall_num,tr_hbips_2_overall_den,0.98581236621367951,0.49988696094027374
