test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,tr_hbips_6_overall_num,7,0.9222222222222223
ts_s_hbips_7_overall_den,tr_tob_1_numerator,17,0.8111111111111111
ts_s_hbips_7_overall_den,tr_hbips_7_overall_num,6,0.9333333333333333
ts_s_hbips_7_overall_den,tr_hbips_7_overall_den,3,0.9666666666666667
ts_s_hbips_7_overall_den,tr_hbips_6_overall_den,4,0.9555555555555556
ts_s_hbips_7_overall_den,tr_tob_1_denominator,19,0.7888888888888889
ts_s_hbips_7_overall_den,tr_sub_1_denominator,18,0.8
ts_s_hbips_7_overall_den,tr_sub_1_numerator,16,0.8222222222222222
ts_s_fuh_measure_end_date,tr_fuh_measure_start_date,8,0.873015873015873
ts_s_fuh_measure_end_date,tr_end_date,14,0.7777777777777778
ts_s_fuh_measure_end_date,tr_flu_season_start_date,14,0.7777777777777778
ts_s_fuh_measure_end_date,tr_start_date,15,0.7619047619047619
ts_s_fuh_measure_end_date,tr_flu_season_end_date,9,0.8571428571428572
ts_s_fuh_measure_end_date,tr_fuh_measure_end_date,3,0.9523809523809523
ts_s_sub_1_numerator,tr_hbips_6_overall_num,16,0.8222222222222222
ts_s_sub_1_numerator,tr_tob_1_numerator,5,0.9444444444444444
ts_s_sub_1_numerator,tr_hbips_7_overall_num,16,0.8222222222222222
ts_s_sub_1_numerator,tr_hbips_7_overall_den,16,0.8222222222222222
ts_s_sub_1_numerator,tr_hbips_6_overall_den,16,0.8222222222222222
ts_s_sub_1_numerator,tr_tob_1_denominator,10,0.8888888888888888
ts_s_sub_1_numerator,tr_sub_1_denominator,8,0.9111111111111111
ts_s_sub_1_numerator,tr_sub_1_numerator,3,0.9666666666666667
ts_s_tob_1_numerator,tr_hbips_6_overall_num,16,0.8181818181818181
ts_s_tob_1_numerator,tr_tob_1_numerator,3,0.9659090909090909
ts_s_tob_1_numerator,tr_hbips_7_overall_num,16,0.8181818181818181
ts_s_tob_1_numerator,tr_hbips_7_overall_den,16,0.8181818181818181
ts_s_tob_1_numerator,tr_hbips_6_overall_den,16,0.8181818181818181
ts_s_tob_1_numerator,tr_tob_1_denominator,8,0.9090909090909091
ts_s_tob_1_numerator,tr_sub_1_denominator,9,0.8977272727272727
ts_s_tob_1_numerator,tr_sub_1_numerator,4,0.9545454545454546
ts_s_tob_2a_numerator,tr_hbips_6_overall_num,17,0.83
ts_s_tob_2a_numerator,tr_tob_1_numerator,5,0.95
ts_s_tob_2a_numerator,tr_hbips_7_overall_num,17,0.83
ts_s_tob_2a_numerator,tr_hbips_7_overall_den,17,0.83
ts_s_tob_2a_numerator,tr_hbips_6_overall_den,17,0.83
ts_s_tob_2a_numerator,tr_tob_1_denominator,10,0.9
ts_s_tob_2a_numerator,tr_sub_1_denominator,11,0.89
ts_s_tob_2a_numerator,tr_sub_1_numerator,6,0.94
ts_s_hbips_7_overall_num,tr_hbips_6_overall_num,4,0.9555555555555556
ts_s_hbips_7_overall_num,tr_tob_1_numerator,17,0.8111111111111111
ts_s_hbips_7_overall_num,tr_hbips_7_overall_num,3,0.9666666666666667
ts_s_hbips_7_overall_num,tr_hbips_7_overall_den,6,0.9333333333333333
ts_s_hbips_7_overall_num,tr_hbips_6_overall_den,7,0.9222222222222223
ts_s_hbips_7_overall_num,tr_tob_1_denominator,19,0.7888888888888889
ts_s_hbips_7_overall_num,tr_sub_1_denominator,18,0.8
ts_s_hbips_7_overall_num,tr_sub_1_numerator,16,0.8222222222222222
ts_s_fuh_measure_start_date,tr_fuh_measure_start_date,3,0.9552238805970149
ts_s_fuh_measure_start_date,tr_end_date,19,0.7164179104477613
ts_s_fuh_measure_start_date,tr_flu_season_start_date,9,0.8656716417910448
ts_s_fuh_measure_start_date,tr_start_date,14,0.791044776119403
ts_s_fuh_measure_start_date,tr_flu_season_end_date,14,0.791044776119403
ts_s_fuh_measure_start_date,tr_fuh_measure_end_date,8,0.8805970149253731
ts_start_date,tr_fuh_measure_start_date,12,0.7894736842105263
ts_start_date,tr_end_date,6,0.8947368421052632
