test_attribute,train_attribute,distance,probability
ts_end_date,tr_end_date,1,0.9838709677
ts_start_date,tr_start_date,1,0.9824561404
ts_s_hbips_6_overall_percentage_of_total,tr_hbips_6_overall_percentage_of_total,3,0.9817073171
ts_s_hbips_7_overall_percentage_of_total,tr_hbips_7_overall_percentage_of_total,3,0.9817073171
ts_s_ehr_use_measure_description,tr_ehr_use_measure_description,3,0.9788732394
ts_s_hbips_7_measure_description,tr_hbips_7_measure_description,3,0.977443609
ts_s_hbips_5_measure_description,tr_hbips_5_measure_description,3,0.977443609
ts_s_hbips_3_measure_description,tr_hbips_3_measure_description,3,0.977443609
ts_s_sub_1_measure_description,tr_sub_1_measure_description,3,0.9770992366
ts_s_tob_1_measure_description,tr_tob_1_measure_description,3,0.976744186
ts_s_hbips_5_overall_percentage_of_total,tr_hbips_6_overall_percentage_of_total,4,0.9757575758
ts_s_hbips_5_overall_percentage_of_total,tr_hbips_7_overall_percentage_of_total,4,0.9757575758
ts_s_peoc_measure_description,tr_peoc_measure_description,3,0.9756097561
ts_s_hbips_6_overall_percentage_of_total,tr_hbips_7_overall_percentage_of_total,4,0.9756097561
ts_s_hbips_7_overall_percentage_of_total,tr_hbips_6_overall_percentage_of_total,4,0.9756097561
ts_s_hie_measure_description,tr_hie_measure_description,3,0.9745762712
ts_s_hcp_measure_description,tr_hcp_measure_description,3,0.9745762712
ts_st_name,tr_hospital_name,7,0.9700854701
ts_s_hbips_7_measure_description,tr_hbips_5_measure_description,4,0.969924812
ts_s_hbips_7_measure_description,tr_hbips_3_measure_description,4,0.969924812
ts_s_hbips_5_measure_description,tr_hbips_7_measure_description,4,0.969924812
ts_s_hbips_5_measure_description,tr_hbips_3_measure_description,4,0.969924812
ts_s_hbips_3_measure_description,tr_hbips_7_measure_description,4,0.969924812
ts_s_hbips_3_measure_description,tr_hbips_5_measure_description,4,0.969924812
ts_s_tob_1_measure_description,tr_sub_1_measure_description,4,0.9689922481
ts_s_fuh_30_percentage,tr_fuh_30_percentage,3,0.96875
ts_s_hbips_3_overall_num,tr_hbips_6_overall_num,4,0.96875
ts_s_hbips_3_overall_num,tr_hbips_7_overall_num,4,0.96875
ts_s_hbips_5_overall_num,tr_hbips_6_overall_num,4,0.96875
ts_s_hbips_5_overall_num,tr_hbips_7_overall_num,4,0.96875
ts_s_hbips_5_overall_den,tr_hbips_7_overall_den,4,0.96875
ts_s_hbips_5_overall_den,tr_hbips_6_overall_den,4,0.96875
ts_s_imm_2_measure_description,tr_imm_2_measure_description,3,0.9684210526
ts_s_hbips_2_overall_num,tr_hbips_6_overall_num,4,0.9682539683
ts_s_hbips_2_overall_num,tr_hbips_7_overall_num,4,0.9682539683
ts_s_imm_2_percentage,tr_imm_2_percentage,3,0.967032967
ts_s_sub_1_percentage,tr_sub_1_percentage,3,0.9666666667
ts_st_name,tr_address,8,0.9658119658
ts_s_tob_2_percentage,tr_tob_2_percentage,3,0.9651162791
ts_s_tob_1_percentage,tr_tob_1_percentage,3,0.9651162791
ts_s_tob_2_numerator,tr_tob_1_numerator,4,0.9633027523
ts_s_sub_1_measure_description,tr_tob_1_measure_description,5,0.9618320611
ts_s_tob_2a_numerator,tr_tob_1_numerator,5,0.9579831933
ts_s_hie_measure_description,tr_sub_1_measure_description,5,0.9576271186
ts_s_hie_measure_description,tr_hcp_measure_description,5,0.9576271186
ts_s_hcp_measure_description,tr_peoc_measure_description,5,0.9576271186
ts_s_hcp_measure_description,tr_hie_measure_description,5,0.9576271186
ts_s_hcp_measure_description,tr_sub_1_measure_description,5,0.9576271186
ts_s_fuh_7_numerator,tr_sub_1_numerator,5,0.9557522124
ts_s_fuh_measure_start_date,tr_fuh_measure_start_date,3,0.9552238806
ts_s_tob_2a_percentage,tr_tob_2_percentage,4,0.9550561798
ts_s_tob_2_numerator,tr_sub_1_numerator,5,0.9541284404
ts_s_flu_season_start_date,tr_flu_season_start_date,3,0.9538461538
ts_s_tob_2_percentage,tr_tob_1_percentage,4,0.9534883721
ts_s_tob_1_percentage,tr_tob_2_percentage,4,0.9534883721
ts_s_tob_1_percentage,tr_sub_1_percentage,4,0.9534883721
ts_s_fuh_measure_end_date,tr_fuh_measure_end_date,3,0.9523809524
ts_s_flu_season_end_date,tr_flu_season_end_date,3,0.9523809524
ts_s_fuh_30_numerator,tr_sub_1_numerator,6,0.952
ts_s_peoc_measure_description,tr_hie_measure_description,6,0.9512195122
ts_s_peoc_measure_description,tr_sub_1_measure_description,6,0.9512195122
ts_s_peoc_measure_description,tr_hcp_measure_description,6,0.9512195122
ts_s_tob_2a_numerator,tr_sub_1_numerator,6,0.9495798319
ts_s_hie_measure_description,tr_peoc_measure_description,6,0.9491525424
ts_s_hie_measure_description,tr_tob_1_measure_description,6,0.9491525424
ts_s_hie_measure_description,tr_ehr_use_measure_description,6,0.9491525424
ts_s_hcp_measure_description,tr_tob_1_measure_description,6,0.9491525424
ts_s_hbips_7_measure_description,tr_sub_1_measure_description,7,0.9473684211
ts_s_hbips_5_measure_description,tr_sub_1_measure_description,7,0.9473684211
ts_s_hbips_3_measure_description,tr_sub_1_measure_description,7,0.9473684211
ts_s_sub_1_measure_description,tr_hbips_7_measure_description,7,0.9465648855
ts_s_sub_1_measure_description,tr_hbips_5_measure_description,7,0.9465648855
ts_s_sub_1_measure_description,tr_hbips_3_measure_description,7,0.9465648855
ts_s_fuh_7_percentage,tr_fuh_30_percentage,5,0.9462365591
ts_s_fuh_7_percentage,tr_sub_1_percentage,5,0.9462365591
ts_s_tob_1_measure_description,tr_hbips_7_measure_description,7,0.9457364341
ts_s_tob_1_measure_description,tr_hbips_5_measure_description,7,0.9457364341
ts_s_tob_1_measure_description,tr_peoc_measure_description,7,0.9457364341
ts_s_tob_1_measure_description,tr_hbips_3_measure_description,7,0.9457364341
ts_s_hbips_3_overall_num,tr_hbips_7_overall_den,7,0.9453125
ts_s_hbips_3_overall_num,tr_hbips_6_overall_den,7,0.9453125
ts_s_hbips_5_overall_num,tr_hbips_7_overall_den,7,0.9453125
ts_s_hbips_5_overall_num,tr_hbips_6_overall_den,7,0.9453125
ts_s_hbips_5_overall_den,tr_hbips_6_overall_num,7,0.9453125
ts_s_hbips_5_overall_den,tr_hbips_7_overall_num,7,0.9453125
ts_s_tob_2_numerator,tr_imm_2_numerator,6,0.9449541284
ts_s_hbips_2_overall_num,tr_hbips_7_overall_den,7,0.9444444444
ts_s_hbips_2_overall_num,tr_hbips_6_overall_den,7,0.9444444444
ts_s_sub_1_percentage,tr_tob_1_percentage,5,0.9444444444
ts_s_tob_2a_percentage,tr_tob_1_percentage,5,0.9438202247
ts_s_ehr_use_measure_description,tr_hie_measure_description,8,0.9436619718
ts_s_ehr_use_measure_description,tr_sub_1_measure_description,8,0.9436619718
ts_s_hcp_percentage,tr_sub_1_percentage,5,0.9431818182
ts_s_peoc_measure_description,tr_hbips_7_measure_description,7,0.9430894309
ts_s_peoc_measure_description,tr_hbips_5_measure_description,7,0.9430894309
ts_s_peoc_measure_description,tr_tob_1_measure_description,7,0.9430894309
ts_s_peoc_measure_description,tr_hbips_3_measure_description,7,0.9430894309
ts_s_tob_2_percentage,tr_sub_1_percentage,5,0.9418604651
ts_s_tob_2a_numerator,tr_imm_2_numerator,7,0.9411764706
ts_s_hcp_measure_description,tr_ehr_use_measure_description,7,0.9406779661
ts_st_name,tr_ehr_use_response,14,0.9401709402
ts_s_hbips_7_measure_description,tr_tob_1_measure_description,8,0.9398496241
ts_s_hbips_7_measure_description,tr_hie_measure_description,8,0.9398496241
ts_s_hbips_7_measure_description,tr_ehr_use_measure_description,8,0.9398496241
ts_s_hbips_7_measure_description,tr_hcp_measure_description,8,0.9398496241
ts_s_hbips_5_measure_description,tr_tob_1_measure_description,8,0.9398496241
ts_s_hbips_5_measure_description,tr_hie_measure_description,8,0.9398496241
ts_s_hbips_5_measure_description,tr_ehr_use_measure_description,8,0.9398496241
ts_s_hbips_5_measure_description,tr_hcp_measure_description,8,0.9398496241
ts_s_hbips_3_measure_description,tr_tob_1_measure_description,8,0.9398496241
ts_s_hbips_3_measure_description,tr_hie_measure_description,8,0.9398496241
ts_s_hbips_3_measure_description,tr_ehr_use_measure_description,8,0.9398496241
ts_s_hbips_3_measure_description,tr_hcp_measure_description,8,0.9398496241
ts_s_sub_1_measure_description,tr_peoc_measure_description,8,0.9389312977
ts_s_sub_1_measure_description,tr_hie_measure_description,8,0.9389312977
ts_s_sub_1_measure_description,tr_ehr_use_measure_description,8,0.9389312977
ts_s_sub_1_measure_description,tr_hcp_measure_description,8,0.9389312977
ts_s_fuh_7_numerator,tr_tob_1_numerator,7,0.9380530973
ts_s_fuh_7_numerator,tr_imm_2_numerator,7,0.9380530973
ts_s_tob_1_measure_description,tr_hie_measure_description,8,0.9379844961
ts_s_tob_1_measure_description,tr_ehr_use_measure_description,8,0.9379844961
ts_s_tob_1_measure_description,tr_hcp_measure_description,8,0.9379844961
ts_s_fuh_30_percentage,tr_sub_1_percentage,6,0.9375
ts_s_ehr_non_certified_count,tr_ehr_use_footnote,19,0.9372937294
ts_s_ehr_use_measure_description,tr_hbips_7_measure_description,9,0.9366197183
ts_s_ehr_use_measure_description,tr_hbips_5_measure_description,9,0.9366197183
ts_s_ehr_use_measure_description,tr_peoc_measure_description,9,0.9366197183
ts_s_ehr_use_measure_description,tr_tob_1_measure_description,9,0.9366197183
ts_s_ehr_use_measure_description,tr_hcp_measure_description,9,0.9366197183
ts_s_ehr_use_measure_description,tr_hbips_3_measure_description,9,0.9366197183
ts_s_fuh_30_numerator,tr_tob_1_numerator,8,0.936
ts_s_fuh_30_numerator,tr_imm_2_numerator,8,0.936
ts_tob_2_2a_measure_desc,tr_tob_1_measure_description,12,0.935828877
ts_s_peoc_measure_description,tr_ehr_use_measure_description,8,0.9349593496
ts_s_imm_2_percentage,tr_tob_2_percentage,6,0.9340659341
ts_s_imm_2_percentage,tr_sub_1_percentage,6,0.9340659341
ts_s_ehr_non_certified_count,tr_peoc_assessed_footnote,20,0.9339933993
ts_s_ehr_non_certified_count,tr_fuh_7_percentage,20,0.9339933993
ts_s_sub_1_percentage,tr_tob_2_percentage,6,0.9333333333
ts_s_tob_2a_percentage,tr_sub_1_percentage,6,0.9325842697
ts_s_hbips_7_measure_description,tr_peoc_measure_description,9,0.9323308271
ts_s_hbips_5_measure_description,tr_peoc_measure_description,9,0.9323308271
