test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,None,1,0.0
ts_s_sub_1_percentage,tr_tob_1_percentage,0.98663598803506936,0.86766463919731829
ts_s_sub_1_percentage,tr_imm_2_percentage,0.95156805099672426,0.87236822608939724
ts_s_sub_1_percentage,tr_fuh_30_percentage,0.84333926963405337,0.88688471951204995
ts_s_sub_1_percentage,tr_tob_2_percentage,0.88088198786768745,0.88184919554656416
ts_s_sub_1_percentage,tr_hbips_6_overall_percentage_of_total,0.98319244154043517,0.86812651467453028
ts_s_sub_1_percentage,tr_zip_code,0.86080939751751906,0.88454148887302608
ts_s_sub_1_percentage,tr_sub_1_percentage,0.97581904919097073,0.8691154919151125
ts_s_sub_1_percentage,tr_hbips_7_overall_percentage_of_total,0.97332715593778929,0.86944972419200151
ts_s_hbips_5_measure_description,tr_hbips_5_measure_description,1.0,0.88785110579749582
ts_s_hbips_5_measure_description,tr_hbips_3_measure_description,0.99642635567488214,0.88825188605683081
ts_s_hbips_5_measure_description,tr_sub_1_measure_description,0.99931438507749415,0.88792799675290357
ts_s_hbips_5_measure_description,tr_peoc_measure_description,0.99165308505384697,0.88878720307870918
ts_s_hbips_5_measure_description,tr_hospital_name,0.95266638991638941,0.89315951782698522
ts_s_hbips_5_measure_description,tr_hie_measure_description,0.99962393048253051,0.88789328157802327
ts_s_hbips_5_measure_description,tr_imm_2_measure_description,0.98112406449263023,0.88996802109168516
ts_s_hbips_5_measure_description,tr_hcp_measure_description,0.99659483698271734,0.8882329910644633
ts_s_hbips_5_measure_description,tr_tob_1_measure_description,0.99931438507749415,0.88792799675290357
ts_s_tob_1_numerator,None,1,0.0
ts_s_peoc_yes_count,tr_hcp_percentage,0.87454712241155397,0.0
ts_s_hbips_7_overall_num,None,1,0.0
ts_s_fuh_measure_start_date,tr_fuh_measure_start_date,1.0,0.83333333333333337
ts_s_fuh_measure_start_date,tr_end_date,1.0,0.83333333333333337
ts_s_fuh_measure_start_date,tr_flu_season_start_date,1.0,0.83333333333333337
ts_s_fuh_measure_start_date,tr_start_date,1.0,0.83333333333333337
ts_s_fuh_measure_start_date,tr_flu_season_end_date,1.0,0.83333333333333337
ts_s_fuh_measure_start_date,tr_fuh_measure_end_date,1.0,0.83333333333333337
ts_start_date,tr_fuh_measure_start_date,1.0,0.83333333333333337
ts_start_date,tr_end_date,1.0,0.83333333333333337
ts_start_date,tr_flu_season_start_date,1.0,0.83333333333333337
ts_start_date,tr_start_date,1.0,0.83333333333333337
ts_start_date,tr_flu_season_end_date,1.0,0.83333333333333337
ts_start_date,tr_fuh_measure_end_date,1.0,0.83333333333333337
ts_s_peoc_no_count,tr_hcp_percentage,0.88833000637811166,0.0
ts_st_no,tr_provider_number,0.75498839459826939,0.0
ts_s_hie_measure_description,tr_hbips_5_measure_description,0.99962393048253051,0.88790910906780662
ts_s_hie_measure_description,tr_hbips_3_measure_description,0.99827192310931356,0.8880607137927331
ts_s_hie_measure_description,tr_sub_1_measure_description,0.99987911182656453,0.88788049480265163
ts_s_hie_measure_description,tr_peoc_measure_description,0.99434948166769122,0.8885005491572272
ts_s_hie_measure_description,tr_hospital_name,0.9536804749224751,0.89306088936156602
ts_s_hie_measure_description,tr_hie_measure_description,1.0,0.88786693924175486
ts_s_hie_measure_description,tr_imm_2_measure_description,0.97733696928387903,0.89040821424201166
ts_s_hie_measure_description,tr_hcp_measure_description,0.99495549050371457,0.88843259553159737
ts_s_hie_measure_description,tr_tob_1_measure_description,0.99987911182656453,0.88788049480265163
ts_s_sub_1_numerator,None,1,0.0
ts_s_peoc_measure_description,tr_hbips_5_measure_description,0.99165308505384697,0.88796793271914298
ts_s_peoc_measure_description,tr_hbips_3_measure_description,0.99871168328841864,0.88717048715653357
ts_s_peoc_measure_description,tr_sub_1_measure_description,0.99391965310567709,0.88771186705635574
ts_s_peoc_measure_description,tr_peoc_measure_description,1.0,0.88702493949809702
ts_s_peoc_measure_description,tr_hospital_name,0.95069687029583039,0.89259496355935886
ts_s_peoc_measure_description,tr_hie_measure_description,0.99434948166769122,0.88766330714855679
ts_s_peoc_measure_description,tr_imm_2_measure_description,0.94952059816611611,0.89272785297437995
ts_s_peoc_measure_description,tr_hcp_measure_description,0.97874005712011236,0.88942678283121934
ts_s_peoc_measure_description,tr_tob_1_measure_description,0.99391965310567709,0.88771186705635574
ts_s_tob_2_numerator,None,1,0.0
ts_s_fuh_30_denominator,None,1,0.0
ts_s_hbips_2_overall_num,tr_hcp_denominator,0.99288345890227814,0.6667638774226774
