test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,tr_hbips_2_overall_den,0.1777713981494211,0.5045812962241938
ts_s_hbips_7_overall_den,tr_hbips_3_overall_den,0.18105921683250484,0.4954187037758061
ts_s_sub_1_percentage,tr_tob_1_percentage,0.08054098335630128,0.9218641452696715
ts_s_sub_1_percentage,tr_imm_2_percentage,0.0831552764411255,0.9193279206522657
ts_s_sub_1_percentage,tr_fuh_30_percentage,0.09393976793669441,0.9088654774870208
ts_s_sub_1_percentage,tr_tob_2_percentage,0.08978045444304679,0.9129005848494407
ts_s_sub_1_percentage,tr_hbips_6_overall_percentage_of_total,0.08076416284466768,0.9216476304053739
ts_s_sub_1_percentage,tr_zip_code,0.4398693897056261,0.5732660652737354
ts_s_sub_1_percentage,tr_sub_1_percentage,0.08127533451176931,0.9211517234340595
ts_s_sub_1_percentage,tr_hbips_7_overall_percentage_of_total,0.08145600039285013,0.9209764526284323
ts_s_hbips_5_measure_description,tr_hbips_5_measure_description,0.0,1.0
ts_s_hbips_5_measure_description,tr_hbips_3_measure_description,0.15221859281966837,0.8259445079196787
ts_s_hbips_5_measure_description,tr_sub_1_measure_description,0.06151698952322036,0.9296579367577719
ts_s_hbips_5_measure_description,tr_peoc_measure_description,0.24201718947215295,0.7232636288040302
ts_s_hbips_5_measure_description,tr_hie_measure_description,0.047022122453160266,0.9462322012663593
ts_s_hbips_5_measure_description,tr_tob_1_measure_description,0.06151698952322036,0.9296579367577719
ts_s_hbips_5_measure_description,tr_ehr_use_response,0.31024870668545906,0.6452437884943883
ts_s_hbips_3_overall_num,tr_imm_2_numerator,0.14439951523464337,0.7071007202206772
ts_s_hbips_3_overall_num,tr_hcp_numerator,0.14384839241367978,0.7082186150908081
ts_s_hbips_3_overall_num,tr_imm_2_denominator,0.06990064377385947,0.8582138715340888
ts_s_hbips_3_overall_num,tr_hcp_denominator,0.13485203001809057,0.7264667931544257
ts_s_peoc_yes_count,tr_hcp_percentage,0.2781230483077589,0.0
ts_s_hbips_7_overall_num,tr_hbips_2_overall_den,0.18099038648502852,0.5043173126371073
ts_s_hbips_7_overall_num,tr_hbips_3_overall_den,0.18414317798930266,0.49568268736289267
ts_s_fuh_measure_start_date,tr_fuh_measure_start_date,0.0,1
ts_s_fuh_measure_start_date,tr_end_date,0.0,1
ts_s_fuh_measure_start_date,tr_flu_season_start_date,0.0,1
ts_s_fuh_measure_start_date,tr_start_date,0.0,1
ts_s_fuh_measure_start_date,tr_flu_season_end_date,0.0,1
ts_s_fuh_measure_start_date,tr_fuh_measure_end_date,0.0,1
ts_start_date,tr_fuh_measure_start_date,0.0,1
ts_start_date,tr_end_date,0.0,1
ts_start_date,tr_flu_season_start_date,0.0,1
ts_start_date,tr_start_date,0.0,1
ts_start_date,tr_flu_season_end_date,0.0,1
ts_start_date,tr_fuh_measure_end_date,0.0,1
ts_s_peoc_no_count,tr_hcp_percentage,0.3489285886825555,0.0
ts_st_no,tr_provider_number,1.2160431201236246,0.0
ts_s_hie_measure_description,tr_hbips_5_measure_description,0.047022122453160266,0.9317383250589263
ts_s_hie_measure_description,tr_hbips_3_measure_description,0.10785888929522684,0.8434220308130477
ts_s_hie_measure_description,tr_sub_1_measure_description,0.02576392827190759,0.9625986917401705
