test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,tr_hbips_6_overall_num,0.11542703322878918,0.8877826096694273
ts_s_hbips_7_overall_den,tr_tob_1_numerator,0.13034124443168402,0.8732831132064929
ts_s_hbips_7_overall_den,tr_hbips_7_overall_num,0.128358404477463,0.8752108169590864
ts_s_hbips_7_overall_den,tr_hbips_7_overall_den,0.12763385130912566,0.8759152227073084
ts_s_hbips_7_overall_den,tr_hbips_6_overall_den,0.12099347089822655,0.8823709561665263
ts_s_hbips_7_overall_den,tr_tob_1_denominator,0.11852763390872188,0.8847682264090555
ts_s_hbips_7_overall_den,tr_sub_1_denominator,0.12663869866671879,0.8768827034558616
ts_s_hbips_7_overall_den,tr_sub_1_numerator,0.16068167288150817,0.8437863514262417
ts_s_fuh_measure_end_date,tr_fuh_measure_start_date,0.0,1
ts_s_fuh_measure_end_date,tr_end_date,0.0,1
ts_s_fuh_measure_end_date,tr_flu_season_start_date,0.0,1
ts_s_fuh_measure_end_date,tr_start_date,0.0,1
ts_s_fuh_measure_end_date,tr_flu_season_end_date,0.0,1
ts_s_fuh_measure_end_date,tr_fuh_measure_end_date,0.0,1
ts_s_sub_1_numerator,tr_hbips_6_overall_num,0.08110690476155531,0.8955320939800367
ts_s_sub_1_numerator,tr_tob_1_numerator,0.09971173451505094,0.8715685656969692
ts_s_sub_1_numerator,tr_hbips_7_overall_num,0.09193524895272759,0.8815848912524658
ts_s_sub_1_numerator,tr_hbips_7_overall_den,0.10198191016057702,0.8686445175326007
ts_s_sub_1_numerator,tr_hbips_6_overall_den,0.09811151818211765,0.8736296879894787
ts_s_sub_1_numerator,tr_tob_1_denominator,0.09022876481477513,0.8837828893769446
ts_s_sub_1_numerator,tr_sub_1_denominator,0.0911920500920996,0.8825421516602509
ts_s_sub_1_numerator,tr_sub_1_numerator,0.12211293952730809,0.8427152025112534
ts_s_tob_1_numerator,tr_hbips_6_overall_num,0.0962452596235264,0.8905184084708258
ts_s_tob_1_numerator,tr_tob_1_numerator,0.11134383682988473,0.8733433676548503
ts_s_tob_1_numerator,tr_hbips_7_overall_num,0.10915718024939997,0.875830748784016
ts_s_tob_1_numerator,tr_hbips_7_overall_den,0.10943532336499033,0.8755143534510216
ts_s_tob_1_numerator,tr_hbips_6_overall_den,0.10328867314473547,0.8825063346802162
