test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,None,1,0.0
ts_s_sub_1_percentage,tr_tob_1_percentage,5,0.9444444444444444
ts_s_sub_1_percentage,tr_imm_2_percentage,7,0.9222222222222223
ts_s_sub_1_percentage,tr_fuh_30_percentage,7,0.9222222222222223
ts_s_sub_1_percentage,tr_tob_2_percentage,6,0.9333333333333333
ts_s_sub_1_percentage,tr_hbips_6_overall_percentage_of_total,23,0.7444444444444445
ts_s_sub_1_percentage,tr_zip_code,16,0.8222222222222222
ts_s_sub_1_percentage,tr_sub_1_percentage,3,0.9666666666666667
ts_s_sub_1_percentage,tr_hbips_7_overall_percentage_of_total,23,0.7444444444444445
ts_s_sub_1_numerator,None,1,0.0
ts_s_tob_1_numerator,None,1,0.0
ts_s_tob_2a_numerator,tr_hbips_6_overall_num,17,0.8827586206896552
ts_s_tob_2a_numerator,tr_tob_1_numerator,5,0.9655172413793104
ts_s_tob_2a_numerator,tr_hbips_7_overall_num,17,0.8827586206896552
ts_s_tob_2a_numerator,tr_hbips_3_overall_den,17,0.8827586206896552
ts_s_tob_2a_numerator,tr_imm_2_denominator,12,0.9172413793103449
ts_s_tob_2a_numerator,tr_hbips_2_overall_den,16,0.8896551724137931
ts_s_tob_2a_numerator,tr_hbips_7_overall_den,17,0.8827586206896552
ts_s_tob_2a_numerator,tr_hbips_6_overall_den,17,0.8827586206896552
ts_s_tob_2a_numerator,tr_tob_1_denominator,10,0.9310344827586207
ts_s_tob_2a_numerator,tr_sub_1_denominator,11,0.9241379310344827
ts_s_tob_2a_numerator,tr_sub_1_numerator,6,0.9586206896551724
ts_s_hbips_7_overall_num,None,1,0.0
ts_s_fuh_7_numerator,tr_hbips_6_overall_num,16,0.8840579710144928
ts_s_fuh_7_numerator,tr_tob_1_numerator,7,0.9492753623188406
ts_s_fuh_7_numerator,tr_hbips_7_overall_num,15,0.8913043478260869
ts_s_fuh_7_numerator,tr_hbips_3_overall_den,16,0.8840579710144928
ts_s_fuh_7_numerator,tr_imm_2_denominator,11,0.9202898550724637
ts_s_fuh_7_numerator,tr_hbips_2_overall_den,16,0.8840579710144928
ts_s_fuh_7_numerator,tr_hbips_7_overall_den,15,0.8913043478260869
ts_s_fuh_7_numerator,tr_hbips_6_overall_den,16,0.8840579710144928
ts_s_fuh_7_numerator,tr_tob_1_denominator,11,0.9202898550724637
ts_s_fuh_7_numerator,tr_sub_1_denominator,10,0.927536231884058
ts_s_fuh_7_numerator,tr_sub_1_numerator,5,0.9637681159420289
ts_start_date,tr_fuh_measure_start_date,12,0.7894736842105263
ts_start_date,tr_end_date,6,0.8947368421052632
ts_start_date,tr_flu_season_start_date,11,0.8070175438596492
ts_start_date,tr_start_date,1,0.9824561403508771
ts_start_date,tr_flu_season_end_date,13,0.7719298245614035
ts_start_date,tr_fuh_measure_end_date,14,0.7543859649122807
ts_s_peoc_no_count,tr_hcp_percentage,13,0.0
ts_st_no,None,1,0.0
ts_s_imm_2_measure_description,tr_hbips_7_measure_description,6,0.9302325581395349
ts_s_imm_2_measure_description,tr_hbips_5_measure_description,6,0.9302325581395349
ts_s_imm_2_measure_description,tr_ehr_use_response,21,0.7558139534883721
ts_s_imm_2_measure_description,tr_sub_1_measure_description,6,0.9302325581395349
ts_s_imm_2_measure_description,tr_peoc_measure_description,8,0.9069767441860466
ts_s_imm_2_measure_description,tr_hbips_3_measure_description,6,0.9302325581395349
ts_s_imm_2_measure_description,tr_hie_measure_description,7,0.9186046511627907
ts_s_imm_2_measure_description,tr_ehr_use_measure_description,8,0.9069767441860466
ts_s_imm_2_measure_description,tr_imm_2_measure_description,3,0.9651162790697675
ts_s_imm_2_measure_description,tr_hcp_measure_description,8,0.9069767441860466
ts_s_imm_2_measure_description,tr_tob_1_measure_description,7,0.9186046511627907
ts_s_hbips_2_overall_rate_per_1000,None,1,0.0
ts_st_name,None,1,0.0
ts_s_peoc_measure_description,tr_hbips_7_measure_description,7,0.9156626506024097
ts_s_peoc_measure_description,tr_hbips_5_measure_description,7,0.9156626506024097
ts_s_peoc_measure_description,tr_ehr_use_response,19,0.7710843373493976
ts_s_peoc_measure_description,tr_sub_1_measure_description,6,0.927710843373494
ts_s_peoc_measure_description,tr_peoc_measure_description,3,0.963855421686747
ts_s_peoc_measure_description,tr_hbips_3_measure_description,7,0.9156626506024097
ts_s_peoc_measure_description,tr_hie_measure_description,6,0.927710843373494
ts_s_peoc_measure_description,tr_ehr_use_measure_description,8,0.9036144578313253
ts_s_peoc_measure_description,tr_imm_2_measure_description,7,0.9156626506024097
ts_s_peoc_measure_description,tr_hcp_measure_description,6,0.927710843373494
ts_s_peoc_measure_description,tr_tob_1_measure_description,7,0.9156626506024097
ts_s_fuh_30_denominator,None,1,0.0
ts_s_hbips_2_overall_num,tr_hbips_6_overall_num,4,0.967479674796748
ts_s_hbips_2_overall_num,tr_tob_1_numerator,17,0.8617886178861789
