test_attribute,train_attribute,distance,probability
ts_s_hbips_7_overall_den,None,1,0.0
ts_s_sub_1_percentage,tr_tob_1_percentage,5,0.9397590361445783
ts_s_sub_1_percentage,tr_imm_2_percentage,7,0.9156626506024097
ts_s_sub_1_percentage,tr_sub_1_percentage,3,0.963855421686747
ts_s_sub_1_percentage,tr_tob_2_percentage,6,0.927710843373494
ts_s_sub_1_percentage,tr_hbips_6_overall_percentage_of_total,23,0.7228915662650602
ts_s_sub_1_percentage,tr_zip_code,16,0.8072289156626506
ts_s_sub_1_percentage,tr_hbips_7_overall_percentage_of_total,23,0.7228915662650602
ts_s_sub_1_numerator,None,1,0.0
ts_s_tob_1_numerator,None,1,0.0
ts_s_tob_2a_numerator,tr_hbips_6_overall_num,17,0.8411214953271028
ts_s_tob_2a_numerator,tr_tob_1_numerator,5,0.9532710280373832
ts_s_tob_2a_numerator,tr_hbips_7_overall_num,17,0.8411214953271028
ts_s_tob_2a_numerator,tr_imm_2_numerator,7,0.9345794392523364
ts_s_tob_2a_numerator,tr_hbips_7_overall_den,17,0.8411214953271028
ts_s_tob_2a_numerator,tr_hbips_6_overall_den,17,0.8411214953271028
ts_s_tob_2a_numerator,tr_tob_1_denominator,10,0.9065420560747663
ts_s_tob_2a_numerator,tr_sub_1_denominator,11,0.897196261682243
ts_s_tob_2a_numerator,tr_sub_1_numerator,6,0.9439252336448598
ts_s_hbips_7_overall_num,None,1,0.0
ts_s_fuh_7_numerator,tr_hbips_6_overall_num,16,0.8431372549019608
ts_s_fuh_7_numerator,tr_tob_1_numerator,7,0.9313725490196079
ts_s_fuh_7_numerator,tr_hbips_7_overall_num,15,0.8529411764705882
ts_s_fuh_7_numerator,tr_imm_2_numerator,7,0.9313725490196079
ts_s_fuh_7_numerator,tr_hbips_7_overall_den,15,0.8529411764705882
ts_s_fuh_7_numerator,tr_hbips_6_overall_den,16,0.8431372549019608
ts_s_fuh_7_numerator,tr_tob_1_denominator,11,0.892156862745098
ts_s_fuh_7_numerator,tr_sub_1_denominator,10,0.9019607843137255
ts_s_fuh_7_numerator,tr_sub_1_numerator,5,0.9509803921568627
ts_start_date,tr_fuh_measure_start_date,12,0.7894736842105263
ts_start_date,tr_end_date,6,0.8947368421052632
ts_start_date,tr_flu_season_start_date,11,0.8070175438596492
ts_start_date,tr_start_date,1,0.9824561403508771
ts_start_date,tr_flu_season_end_date,13,0.7719298245614035
ts_start_date,tr_fuh_measure_end_date,14,0.7543859649122807
ts_s_peoc_no_count,tr_hcp_percentage,13,0.0
ts_st_no,tr_provider_number,14,0.0
ts_s_imm_2_measure_description,tr_hbips_7_measure_description,6,0.9459459459459459
ts_s_imm_2_measure_description,tr_hbips_5_measure_description,6,0.9459459459459459
ts_s_imm_2_measure_description,tr_ehr_use_response,21,0.8108108108108107
ts_s_imm_2_measure_description,tr_hospital_name,25,0.7747747747747747
ts_s_imm_2_measure_description,tr_peoc_measure_description,8,0.9279279279279279
ts_s_imm_2_measure_description,tr_hbips_3_measure_description,6,0.9459459459459459
ts_s_imm_2_measure_description,tr_hie_measure_description,7,0.9369369369369369
ts_s_imm_2_measure_description,tr_sub_1_measure_description,6,0.9459459459459459
ts_s_imm_2_measure_description,tr_ehr_use_measure_description,8,0.9279279279279279
ts_s_imm_2_measure_description,tr_imm_2_measure_description,3,0.972972972972973
ts_s_imm_2_measure_description,tr_hcp_measure_description,8,0.9279279279279279
ts_s_imm_2_measure_description,tr_tob_1_measure_description,7,0.9369369369369369
ts_s_hbips_2_overall_rate_per_1000,None,1,0.0
ts_st_name,None,1,0.0
ts_s_peoc_measure_description,tr_hbips_7_measure_description,7,0.9345794392523364
ts_s_peoc_measure_description,tr_hbips_5_measure_description,7,0.9345794392523364
ts_s_peoc_measure_description,tr_ehr_use_response,19,0.822429906542056
ts_s_peoc_measure_description,tr_hospital_name,24,0.7757009345794392
ts_s_peoc_measure_description,tr_peoc_measure_description,3,0.9719626168224299
